harvest_year,strip,section,plot,section_1926-67,fertilizer_code,crop,previous_crop,fym_factor_level,fym_applied,fym_date,castor_meal_factor_level,n_factor_level,n_timing,spring1_n_kg/ha,spring1_n_date,spring2_n_kg/ha,spring2_n_date,total_fertilizer_n_amount,p_factor_level,p_amount,p_date,k_factor_level,k_amount,k_date,na_factor_level,na_amount,na_date,mg_factor_level,mg_amount,mg_date,sow_date,harvest_date,cultivar,dry_matter_%,yield_100%dm,note
1997,1,3,1\3,II,FYM N4 PK,maize,oats,FYM,35,1996-09-27,nil,N4,mid_spring,192,1997-04-23,0,*,192,P,35.000,1996-09-25,K,90,1996-09-25,nil,0,*,nil,0,*,1997-04-23,1997-09-17,Hudson,36.700,16.360,2
1997,21,3,21\3,II,FYM N2,maize,oats,FYM,35,1996-09-27,nil,N2,mid_spring,96,1997-04-23,0,*,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,1997-04-23,1997-09-17,Hudson,35.800,17.450,"2,15"
1997,22,3,22\3,II,FYM,maize,oats,FYM,35,1996-09-27,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,1997-04-23,1997-09-17,Hudson,37.400,17.530,"2,15"
1997,3,3,3\3,II,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,1997-04-23,1997-09-17,Hudson,31.700,3.640,2
1997,5,3,5\3,II,PKMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,P,35.000,1996-09-25,K,90,1996-09-25,(Na),0,*,Mg,0,*,1997-04-23,1997-09-17,Hudson,31.300,4.800,"2,13"
1997,6,3,6\3,II,N1PKMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,1997-04-23,0,*,48,P,35.000,1996-09-25,K,90,1996-09-25,(Na),0,*,Mg,0,*,1997-04-23,1997-09-17,Hudson,36.100,11.850,"2,13"
1997,7,3,7\3,II,N2PKMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,1997-04-23,0,*,96,P,35.000,1996-09-25,K,90,1996-09-25,(Na),0,*,Mg,0,*,1997-04-23,1997-09-17,Hudson,39.200,14.860,"2,13"
1997,8,3,8\3,II,N3PKMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,1997-04-23,0,*,144,P,35.000,1996-09-25,K,90,1996-09-25,(Na),0,*,Mg,0,*,1997-04-23,1997-09-17,Hudson,38.800,18.620,"2,13"
1997,9,3,9\3,II,N4PKMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,1997-04-23,0,*,192,P,35.000,1996-09-25,K,90,1996-09-25,(Na),0,*,Mg,0,*,1997-04-23,1997-09-17,Hudson,41.300,18.500,"2,13"
1997,10,3,10\3,II,N2,maize,oats,nil,0,*,nil,N2,mid_spring,96,1997-04-23,0,*,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,1997-04-23,1997-09-17,Hudson,32.000,5.770,2
1997,11,3,11\3,II,N2P,maize,oats,nil,0,*,nil,N2,mid_spring,96,1997-04-23,0,*,96,P,35.000,1996-09-25,nil,0,*,nil,0,*,nil,0,*,1997-04-23,1997-09-17,Hudson,33.300,6.460,2
1997,12,3,12\3,II,N2PNa*,maize,oats,nil,0,*,nil,N2,mid_spring,96,1997-04-23,0,*,96,P,35.000,1996-09-25,nil,0,*,Na*,55,1996-09-25,nil,0,*,1997-04-23,1997-09-17,Hudson,35.300,8.730,2
1997,13,3,13\3,II,N2PK,maize,oats,nil,0,*,nil,N2,mid_spring,96,1997-04-23,0,*,96,P,35.000,1996-09-25,K,90,1996-09-25,nil,0,*,nil,0,*,1997-04-23,1997-09-17,Hudson,38.300,15.520,2
1997,14,3,14\3,II,N2PKMg*,maize,oats,nil,0,*,nil,N2,mid_spring,96,1997-04-23,0,*,96,P,35.000,1996-09-25,K,90,1996-09-25,nil,0,*,Mg*,30,1996-09-25,1997-04-23,1997-09-17,Hudson,39.100,14.970,2
1997,15,3,15\3,II,N5PKMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,1997-04-23,0,*,240,P,35.000,1996-09-25,K,90,1996-09-25,(Na),0,*,Mg,0,*,1997-04-23,1997-09-17,Hudson,34.300,15.850,"2,13"
1997,16,3,16\3,II,N6PKMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,1997-04-23,0,*,288,P,35.000,1996-09-25,K,90,1996-09-25,(Na),0,*,Mg,0,*,1997-04-23,1997-09-17,Hudson,38.900,18.720,"2,13"
1997,17,3,17\3,II,N0+3 1/2[PKMg],maize,oats,nil,0,*,nil,N3,mid_spring,144,1997-04-23,0,*,144,1/2 P,17.500,1996-09-25,1/2 K,45,1996-09-25,1/2 (Na),0,*,1/2 Mg,0,*,1997-04-23,1997-09-17,Hudson,36.300,15.810,"1,2"
1997,18,3,18\3,II,N1+3 1/2[PKMg],maize,oats,nil,0,*,nil,N3,mid_spring,144,1997-04-23,0,*,144,1/2 P,17.500,1996-09-25,1/2 K,45,1996-09-25,1/2 (Na),0,*,1/2 Mg,0,*,1997-04-23,1997-09-17,Hudson,36.500,16.350,"1,2"
1997,19,3,19\3,II,(C) ,maize,oats,nil,0,*,(C) ,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,1997-04-23,1997-09-17,Hudson,33.200,5.440,2
1998,1,2,1\2,II,FYM N4 PK,maize,oats,FYM,35,1997-10-14,nil,N4,mid_spring,0,1998-05-07,0,*,192,P,35.000,1997-10-13,K,90,1997-10-13,nil,0,*,nil,0,*,1998-05-07,1998-09-16,Hudson,25.900,15.380,*
1998,21,2,21\2,II,FYM N2,maize,oats,FYM,35,1997-10-14,nil,N2,mid_spring,0,1998-05-07,0,*,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,1998-05-07,1998-09-16,Hudson,29.100,17.790,15
1998,22,2,22\2,II,FYM,maize,oats,FYM,35,1997-10-14,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,1998-05-07,1998-09-16,Hudson,30.200,14.910,16
1998,3,2,3\2,II,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,1998-05-07,1998-09-16,Hudson,23.900,3.080,*
1998,5,2,5\2,II,PKMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,P,35.000,1997-10-13,K,90,1997-10-13,(Na),0,*,Mg,30,1997-10-13,1998-05-07,1998-09-16,Hudson,26.900,4.290,"13,14"
1998,6,2,6\2,II,N1PKMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,1998-05-07,0,*,48,P,35.000,1997-10-13,K,90,1997-10-13,(Na),0,*,Mg,30,1997-10-13,1998-05-07,1998-09-16,Hudson,27.600,9.520,"13,14"
1998,7,2,7\2,II,N2PKMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,1998-05-07,0,*,96,P,35.000,1997-10-13,K,90,1997-10-13,(Na),0,*,Mg,30,1997-10-13,1998-05-07,1998-09-16,Hudson,28.500,13.530,"13,14"
1998,8,2,8\2,II,N3PKMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,1998-05-07,0,*,144,P,35.000,1997-10-13,K,90,1997-10-13,(Na),0,*,Mg,30,1997-10-13,1998-05-07,1998-09-16,Hudson,26.200,11.830,"13,14"
1998,9,2,9\2,II,N4PKMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,1998-05-07,0,*,192,P,35.000,1997-10-13,K,90,1997-10-13,(Na),0,*,Mg,30,1997-10-13,1998-05-07,1998-09-16,Hudson,24.400,13.310,"13,14"
1998,10,2,10\2,II,N2,maize,oats,nil,0,*,nil,N2,mid_spring,96,1998-05-07,0,*,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,1998-05-07,1998-09-16,Hudson,23.600,7.220,*
1998,11,2,11\2,II,N2P,maize,oats,nil,0,*,nil,N2,mid_spring,96,1998-05-07,0,*,96,P,35.000,1997-10-13,nil,0,*,nil,0,*,nil,0,*,1998-05-07,1998-09-16,Hudson,21.500,3.860,*
1998,12,2,12\2,II,N2PNa*,maize,oats,nil,0,*,nil,N2,mid_spring,96,1998-05-07,0,*,96,P,35.000,1997-10-13,nil,0,*,Na*,55,1997-10-13,nil,0,*,1998-05-07,1998-09-16,Hudson,24.100,6.270,*
1998,13,2,13\2,II,N2PK,maize,oats,nil,0,*,nil,N2,mid_spring,96,1998-05-07,0,*,96,P,35.000,1997-10-13,K,90,1997-10-13,nil,0,*,nil,0,*,1998-05-07,1998-09-16,Hudson,23.900,10.460,*
1998,14,2,14\2,II,N2PKMg*,maize,oats,nil,0,*,nil,N2,mid_spring,96,1998-05-07,0,*,96,P,35.000,1997-10-13,K,90,1997-10-13,nil,0,*,Mg*,30,1997-10-13,1998-05-07,1998-09-16,Hudson,20.700,8.220,*
1998,15,2,15\2,II,N5PKMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,1998-05-07,0,*,240,P,35.000,1997-10-13,K,90,1997-10-13,(Na),0,*,Mg,30,1997-10-13,1998-05-07,1998-09-16,Hudson,21.200,11.020,"13,14"
1998,16,2,16\2,II,N6PKMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,1998-05-07,0,*,288,P,35.000,1997-10-13,K,90,1997-10-13,(Na),0,*,Mg,30,1997-10-13,1998-05-07,1998-09-16,Hudson,20.200,11.130,"13,14"
1998,17,2,17\2,II,N1+3 1/2[PKMg],maize,oats,nil,0,*,nil,N3,mid_spring,144,1998-05-07,0,*,144,1/2 P,17.500,1997-10-13,1/2 K,45,1997-10-13,1/2 (Na),0,*,1/2 Mg,15,1997-10-13,1998-05-07,1998-09-16,Hudson,22.400,11.280,1
1998,18,2,18\2,II,N0+3 1/2[PKMg],maize,oats,nil,0,*,nil,N3,mid_spring,144,1998-05-07,0,*,144,1/2 P,17.500,1997-10-13,1/2 K,45,1997-10-13,1/2 (Na),0,*,1/2 Mg,15,1997-10-13,1998-05-07,1998-09-16,Hudson,21.000,11.080,1
1998,19,2,19\2,II,(C) ,maize,oats,nil,0,*,(C) ,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,1998-05-07,1998-09-16,Hudson,21.500,2.680,*
1999,1,7,1\7,IV,FYM N4 PK,maize,oats,FYM,35,1998-09-25,nil,N4,mid_spring,0,1999-05-05,0,*,192,P,35.000,1998-09-22,K,90,1998-09-23,nil,0,*,nil,0,*,1999-05-05,1999-09-20,Hudson,30.100,20.150,*
1999,21,7,21\7,IV,FYM N2,maize,oats,FYM,35,1998-09-25,nil,N2,mid_spring,0,1999-05-05,0,*,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,1999-05-05,1999-09-20,Hudson,25.800,17.070,15
1999,22,7,22\7,IV,FYM,maize,oats,FYM,35,1998-09-25,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,1999-05-05,1999-09-20,Hudson,28.400,14.730,16
1999,3,7,3\7,IV,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,1999-05-05,1999-09-20,Hudson,21.200,2.790,*
1999,5,7,5\7,IV,PKMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,P,35.000,1998-09-22,K,90,1998-09-23,(Na),0,*,Mg,0,*,1999-05-05,1999-09-20,Hudson,20.400,1.940,13
1999,6,7,6\7,IV,N1PKMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,1999-05-05,0,*,48,P,35.000,1998-09-22,K,90,1998-09-23,(Na),0,*,Mg,0,*,1999-05-05,1999-09-20,Hudson,23.100,5.650,13
1999,7,7,7\7,IV,N2PKMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,1999-05-05,0,*,96,P,35.000,1998-09-22,K,90,1998-09-23,(Na),0,*,Mg,0,*,1999-05-05,1999-09-20,Hudson,23.800,11.620,13
1999,8,7,8\7,IV,N3PKMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,1999-05-05,0,*,144,P,35.000,1998-09-22,K,90,1998-09-23,(Na),0,*,Mg,0,*,1999-05-05,1999-09-20,Hudson,26.100,14.830,13
1999,9,7,9\7,IV,N4PKMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,1999-05-05,0,*,192,P,35.000,1998-09-22,K,90,1998-09-23,(Na),0,*,Mg,0,*,1999-05-05,1999-09-20,Hudson,25.700,16.810,13
1999,10,7,10\7,IV,N2,maize,oats,nil,0,*,nil,N2,mid_spring,96,1999-05-05,0,*,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,1999-05-05,1999-09-20,Hudson,25.600,7.630,*
1999,11,7,11\7,IV,N2P,maize,oats,nil,0,*,nil,N2,mid_spring,96,1999-05-05,0,*,96,P,35.000,1998-09-22,nil,0,*,nil,0,*,nil,0,*,1999-05-05,1999-09-20,Hudson,26.100,7.250,*
1999,12,7,12\7,IV,N2PNa*,maize,oats,nil,0,*,nil,N2,mid_spring,96,1999-05-05,0,*,96,P,35.000,1998-09-22,nil,0,*,Na*,55,1998-09-23,nil,0,*,1999-05-05,1999-09-20,Hudson,26.700,7.850,*
1999,13,7,13\7,IV,N2PK,maize,oats,nil,0,*,nil,N2,mid_spring,96,1999-05-05,0,*,96,P,35.000,1998-09-22,K,90,1998-09-23,nil,0,*,nil,0,*,1999-05-05,1999-09-20,Hudson,26.000,9.570,*
1999,14,7,14\7,IV,N2PKMg*,maize,oats,nil,0,*,nil,N2,mid_spring,96,1999-05-05,0,*,96,P,35.000,1998-09-22,K,90,1998-09-23,nil,0,*,Mg*,30,1998-09-23,1999-05-05,1999-09-20,Hudson,28.900,9.980,*
1999,15,7,15\7,IV,N5PKMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,1999-05-05,0,*,240,P,35.000,1998-09-22,K,90,1998-09-23,(Na),0,*,Mg,0,*,1999-05-05,1999-09-20,Hudson,30.700,16.300,13
1999,16,7,16\7,IV,N6PKMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,1999-05-05,0,*,288,P,35.000,1998-09-22,K,90,1998-09-23,(Na),0,*,Mg,0,*,1999-05-05,1999-09-20,Hudson,26.800,14.280,13
1999,17,7,17\7,IV,N0+3 1/2[PKMg],maize,oats,nil,0,*,nil,N3,mid_spring,144,1999-05-05,0,*,144,1/2 P,17.500,1998-09-22,1/2 K,45,1998-09-23,1/2 (Na),0,*,1/2 Mg,0,*,1999-05-05,1999-09-20,Hudson,28.500,15.200,1
1999,18,7,18\7,IV,N1+3 1/2[PKMg],maize,oats,nil,0,*,nil,N3,mid_spring,144,1999-05-05,0,*,144,1/2 P,17.500,1998-09-22,1/2 K,45,1998-09-23,1/2 (Na),0,*,1/2 Mg,0,*,1999-05-05,1999-09-20,Hudson,29.600,15.680,1
1999,19,7,19\7,IV,(C) ,maize,oats,nil,0,*,(C) ,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,1999-05-05,1999-09-20,Hudson,23.800,3.100,*
2000,1,4,1\4,III,FYM N4 PK,maize,oats,FYM,35,1999-09-24,nil,N4,mid_spring,192,2000-05-16,0,*,192,P,35.000,1999-09-23,K,90,1999-09-23,nil,0,*,nil,0,*,2000-05-16,2000-09-14,Hudson,24.900,12.800,*
2000,21,4,21\4,III,FYM N2,maize,oats,FYM,35,1999-09-24,nil,N2,mid_spring,96,2000-05-16,0,*,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2000-05-16,2000-09-14,Hudson,24.000,10.340,15
2000,22,4,22\4,III,FYM,maize,oats,FYM,35,1999-09-24,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2000-05-16,2000-09-14,Hudson,23.200,9.700,16
2000,3,4,3\4,III,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2000-05-16,2000-09-14,Hudson,22.000,1.980,*
2000,5,4,5\4,III,PKMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,P,35.000,1999-09-23,K,90,1999-09-23,(Na),0,*,Mg,0,*,2000-05-16,2000-09-14,Hudson,20.800,2.400,13
2000,6,4,6\4,III,N1PKMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,2000-05-16,0,*,48,P,35.000,1999-09-23,K,90,1999-09-23,(Na),0,*,Mg,0,*,2000-05-16,2000-09-14,Hudson,24.800,6.050,13
2000,7,4,7\4,III,N2PKMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,2000-05-16,0,*,96,P,35.000,1999-09-23,K,90,1999-09-23,(Na),0,*,Mg,0,*,2000-05-16,2000-09-14,Hudson,24.500,9.550,13
2000,8,4,8\4,III,N3PKMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,2000-05-16,0,*,144,P,35.000,1999-09-23,K,90,1999-09-23,(Na),0,*,Mg,0,*,2000-05-16,2000-09-14,Hudson,24.300,10.780,13
2000,9,4,9\4,III,N4PKMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,2000-05-16,0,*,192,P,35.000,1999-09-23,K,90,1999-09-23,(Na),0,*,Mg,0,*,2000-05-16,2000-09-14,Hudson,23.600,10.770,13
2000,10,4,10\4,III,N2,maize,oats,nil,0,*,nil,N2,mid_spring,96,2000-05-16,0,*,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2000-05-16,2000-09-14,Hudson,20.900,3.990,*
2000,11,4,11\4,III,N2P,maize,oats,nil,0,*,nil,N2,mid_spring,96,2000-05-16,0,*,96,P,35.000,1999-09-23,nil,0,*,nil,0,*,nil,0,*,2000-05-16,2000-09-14,Hudson,24.300,5.830,*
2000,12,4,12\4,III,N2PNa*,maize,oats,nil,0,*,nil,N2,mid_spring,96,2000-05-16,0,*,96,P,35.000,1999-09-23,nil,0,*,Na*,55,1999-09-23,nil,0,*,2000-05-16,2000-09-14,Hudson,24.100,6.340,*
2000,13,4,13\4,III,N2PK,maize,oats,nil,0,*,nil,N2,mid_spring,96,2000-05-16,0,*,96,P,35.000,1999-09-23,K,90,1999-09-23,nil,0,*,nil,0,*,2000-05-16,2000-09-14,Hudson,26.300,9.270,*
2000,14,4,14\4,III,N2PKMg*,maize,oats,nil,0,*,nil,N2,mid_spring,96,2000-05-16,0,*,96,P,35.000,1999-09-23,K,90,1999-09-23,nil,0,*,Mg*,30,1999-09-23,2000-05-16,2000-09-14,Hudson,27.100,10.630,*
2000,15,4,15\4,III,N5PKMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,2000-05-16,0,*,240,P,35.000,1999-09-23,K,90,1999-09-23,(Na),0,*,Mg,0,*,2000-05-16,2000-09-14,Hudson,22.200,11.770,13
2000,16,4,16\4,III,N6PKMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,2000-05-16,0,*,288,P,35.000,1999-09-23,K,90,1999-09-23,(Na),0,*,Mg,0,*,2000-05-16,2000-09-14,Hudson,23.300,13.750,13
2000,17,4,17\4,III,N0+3 1/2[PKMg],maize,oats,nil,0,*,nil,N3,mid_spring,144,2000-05-16,0,*,144,1/2 P,17.500,1999-09-23,1/2 K,45,1999-09-23,1/2 (Na),0,*,1/2 Mg,0,*,2000-05-16,2000-09-14,Hudson,23.000,10.890,1
2000,18,4,18\4,III,N1+3 1/2[PKMg],maize,oats,nil,0,*,nil,N3,mid_spring,144,2000-05-16,0,*,144,1/2 P,17.500,1999-09-23,1/2 K,45,1999-09-23,1/2 (Na),0,*,1/2 Mg,0,*,2000-05-16,2000-09-14,Hudson,23.900,10.600,1
2000,19,4,19\4,III,(C) ,maize,oats,nil,0,*,(C) ,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2000-05-16,2000-09-14,Hudson,22.500,2.970,*
2001,1,5,1\5,III,(FYM) N4 ,maize,oats,(FYM),0,*,nil,N4,mid_spring,192,2001-05-31,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2001-05-21,2001-09-10,Hudson,25.700,13.670,7
2001,21,5,21\5,III,FYM N2,maize,oats,FYM,35,2000-10-04,nil,N2,mid_spring,96,2001-05-31,0,*,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2001-05-21,2001-09-10,Hudson,28.000,13.540,15
2001,22,5,22\5,III,FYM,maize,oats,FYM,35,2000-10-04,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2001-05-21,2001-09-10,Hudson,25.900,9.430,16
2001,3,5,3\5,III,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2001-05-21,2001-09-10,Hudson,20.700,2.290,*
2001,5,5,5\5,III,(P)KMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,(P),0.000,*,K,90,2000-10-04,(Na),0,*,Mg,12,2000-10-04,2001-05-21,2001-09-10,Hudson,21.100,1.710,*
2001,6,5,6\5,III,N1(P)KMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,2001-05-31,0,*,48,(P),0.000,*,K,90,2000-10-04,(Na),0,*,Mg,12,2000-10-04,2001-05-21,2001-09-10,Hudson,24.400,7.570,*
2001,7,5,7\5,III,N2(P)KMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,2001-05-31,0,*,96,(P),0.000,*,K,90,2000-10-04,(Na),0,*,Mg,12,2000-10-04,2001-05-21,2001-09-10,Hudson,25.300,11.800,*
2001,8,5,8\5,III,N3(P)KMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,2001-05-31,0,*,144,(P),0.000,*,K,90,2000-10-04,(Na),0,*,Mg,12,2000-10-04,2001-05-21,2001-09-10,Hudson,22.000,10.270,*
2001,9,5,9\5,III,N4(P)KMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,2001-05-31,0,*,192,(P),0.000,*,K,90,2000-10-04,(Na),0,*,Mg,12,2000-10-04,2001-05-21,2001-09-10,Hudson,19.000,7.960,*
2001,10,5,10\5,III,N4,maize,oats,nil,0,*,nil,N4,mid_spring,192,2001-05-31,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2001-05-21,2001-09-10,Hudson,18.300,2.730,4
2001,11,5,11\5,III,N4PMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,2001-05-31,0,*,192,P,35.000,2000-10-02,nil,0,*,nil,0,*,Mg,12,2000-10-04,2001-05-21,2001-09-10,Hudson,16.900,4.110,4
2001,12,5,12\5,III,N1+3+1(P)K2Mg2,maize,oats,nil,0,*,nil,N2+3,mid_&_late_spring,96,2001-05-31,144,2001-06-25,240,(P),0.000,*,K2,630,2000-10-04,(Na*),0,*,Mg2,84,2000-10-04,2001-05-21,2001-09-10,Hudson,19.000,6.800,3
2001,13,5,13\5,III,N4PK,maize,oats,nil,0,*,nil,N4,mid_spring,192,2001-05-31,0,*,192,P,35.000,2000-10-02,K,90,2000-10-04,nil,0,*,nil,0,*,2001-05-21,2001-09-10,Hudson,18.000,6.770,4
2001,14,5,14\5,III,N4PK*(Mg*),maize,oats,nil,0,*,nil,N4,mid_spring,192,2001-05-31,0,*,192,P,35.000,2000-10-02,K*,90,2000-10-04,nil,0,*,(Mg*),0,*,2001-05-21,2001-09-10,Hudson,19.200,8.840,4
2001,15,5,15\5,III,N5(P)KMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,2001-05-31,0,*,240,(P),0.000,*,K,90,2000-10-04,(Na),0,*,Mg,12,2000-10-04,2001-05-21,2001-09-10,Hudson,16.900,6.430,*
2001,16,5,16\5,III,N6(P)KMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,2001-05-31,0,*,288,(P),0.000,*,K,90,2000-10-04,(Na),0,*,Mg,12,2000-10-04,2001-05-21,2001-09-10,Hudson,18.700,7.760,*
2001,17,5,17\5,III,N1+4+1 PKMg,maize,oats,nil,0,*,nil,N2+4,mid_&_late_spring,96,2001-05-31,192,2001-06-25,288,P,35.000,2000-10-02,K,90,2000-10-04,1/2 (Na),0,*,Mg,12,2000-10-04,2001-05-21,2001-09-10,Hudson,17.600,6.450,5
2001,18,5,18\5,III,N1+2+1 PKMg,maize,oats,nil,0,*,nil,N2+2,mid_&_late_spring,96,2001-05-31,96,2001-06-25,192,P,35.000,2000-10-02,K,90,2000-10-04,1/2 (Na),0,*,Mg,12,2000-10-04,2001-05-21,2001-09-10,Hudson,19.100,7.420,5
2001,19,5,19\5,III,N1+1+1 KMg,maize,oats,nil,0,*,nil,N2+1,mid_&_late_spring,96,2001-05-31,48,2001-06-25,144,nil,0.000,*,K,90,2000-10-04,nil,0,*,Mg,12,2000-10-04,2001-05-21,2001-09-10,Hudson,19.000,5.200,6
2002,1,3,1\3,II,(FYM) N4 ,maize,oats,(FYM),0,*,nil,N4,mid_spring,192,2002-05-02,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2002-05-03,2002-09-11,Hudson,26.900,10.650,*
2002,21,3,21\3,II,FYM N2,maize,oats,FYM,35,2001-09-12,nil,N2,mid_spring,96,2002-05-02,0,*,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2002-05-03,2002-09-11,Hudson,25.100,7.680,15
2002,22,3,22\3,II,FYM,maize,oats,FYM,35,2001-09-12,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2002-05-03,2002-09-11,Hudson,24.900,8.410,16
2002,3,3,3\3,II,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2002-05-03,2002-09-11,Hudson,21.700,2.530,*
2002,5,3,5\3,II,(P)KMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,(P),0.000,*,K,90,2002-02-07,(Na),0,*,Mg,12,2002-03-08,2002-05-03,2002-09-11,Hudson,22.800,1.940,*
