harvest_year,strip,section,plot,section_1926-67,fertilizer_code,crop,previous_crop,fym_factor_level,fym_applied,fym_date,castor_meal_factor_level,n_factor_level,n_timing,spring1_n_kg/ha,spring1_n_date,spring2_n_kg/ha,spring2_n_date,total_fertilizer_n_amount,p_factor_level,p_amount,p_date,k_factor_level,k_amount,k_date,na_factor_level,na_amount,na_date,mg_factor_level,mg_amount,mg_date,sow_date,harvest_date,cultivar,dry_matter_%,yield_100%dm,note
2012,15,3,15\3,II,N5(P)KMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,2012-05-13,0,*,240,(P),0.000,*,K,90,2011-09-27,(Na),0,*,Mg,12,2011-09-27,2012-05-13,2012-09-27,Hudson,24.500,9.940,11
2012,16,3,16\3,II,N6(P)KMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,2012-05-13,0,*,288,(P),0.000,*,K,90,2011-09-27,(Na),0,*,Mg,12,2011-09-27,2012-05-13,2012-09-27,Hudson,28.700,9.130,11
2012,17,3,17\3,II,N1+4+1 PKMg,maize,oats,nil,0,*,nil,N2+4,mid_&_late_spring,96,2012-05-13,192,2012-06-14,288,P,35.000,2011-09-27,K,90,2011-09-27,1/2 (Na),0,*,Mg,12,2011-09-27,2012-05-13,2012-09-27,Hudson,25.300,9.130,11
2012,18,3,18\3,II,N1+2+1 PKMg,maize,oats,nil,0,*,nil,N2+2,mid_&_late_spring,96,2012-05-13,96,2012-06-14,192,P,35.000,2011-09-27,K,90,2011-09-27,1/2 (Na),0,*,Mg,12,2011-09-27,2012-05-13,2012-09-27,Hudson,27.400,11.460,11
2012,19,3,19\3,II,N1+1+1 KMg,maize,oats,nil,0,*,nil,N2+1,mid_&_late_spring,96,2012-05-13,48,2012-06-14,144,nil,0.000,*,K,90,2011-09-27,nil,0,*,Mg,12,2011-09-27,2012-05-13,2012-09-27,Hudson,24.900,5.430,11
2013,1,2,1\2,II,(FYM) N4 ,maize,oats,(FYM),0,*,nil,N4,mid_spring,192,2013-05-21,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2013-05-17,2013-09-23,Hudson,30.700,3.510,12
2013,21,2,21\2,II,FYM N3,maize,oats,FYM,35,2012-10-03,nil,N3,mid_spring,144,2013-05-21,0,*,144,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2013-05-17,2013-09-23,Hudson,26.500,6.650,"12,15"
2013,22,2,22\2,II,FYM,maize,oats,FYM,35,2012-10-03,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2013-05-17,2013-09-23,Hudson,27.900,8.750,"12,16"
2013,3,2,3\2,II,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2013-05-17,2013-09-23,Hudson,20.500,1.340,12
2013,5,2,5\2,II,(P)KMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,(P),0.000,*,K,90,2013-03-12,(Na),0,*,Mg,12,2013-03-11,2013-05-17,2013-09-23,Hudson,22.900,3.320,12
2013,6,2,6\2,II,N1(P)KMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,2013-05-21,0,*,48,(P),0.000,*,K,90,2013-03-12,(Na),0,*,Mg,12,2013-03-11,2013-05-17,2013-09-23,Hudson,26.200,5.900,12
2013,7,2,7\2,II,N2(P)KMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,2013-05-21,0,*,96,(P),0.000,*,K,90,2013-03-12,(Na),0,*,Mg,12,2013-03-11,2013-05-17,2013-09-23,Hudson,25.100,4.480,12
2013,8,2,8\2,II,N3(P)KMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,2013-05-21,0,*,144,(P),0.000,*,K,90,2013-03-12,(Na),0,*,Mg,12,2013-03-11,2013-05-17,2013-09-23,Hudson,25.400,6.140,12
2013,9,2,9\2,II,N4(P)KMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,2013-05-21,0,*,192,(P),0.000,*,K,90,2013-03-12,(Na),0,*,Mg,12,2013-03-11,2013-05-17,2013-09-23,Hudson,23.300,4.520,12
2013,10,2,10\2,II,N4,maize,oats,nil,0,*,nil,N4,mid_spring,192,2013-05-21,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2013-05-17,2013-09-23,Hudson,20.300,2.070,12
2013,11,2,11\2,II,N4PMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,2013-05-21,0,*,192,P,35.000,2012-09-28,nil,0,*,nil,0,*,Mg,12,2013-03-11,2013-05-17,2013-09-23,Hudson,24.000,4.360,12
2013,12,2,12\2,II,N1+3+1(P)KMg,maize,oats,nil,0,*,nil,N2+3,mid_&_late_spring,96,2013-05-21,144,2013-06-10,240,(P),0.000,*,K,90,2013-03-12,(Na*),0,*,Mg,12,2013-03-11,2013-05-17,2013-09-23,Hudson,28.100,6.520,12
2013,13,2,13\2,II,N4PK,maize,oats,nil,0,*,nil,N4,mid_spring,192,2013-05-21,0,*,192,P,35.000,2012-09-28,K,90,2013-03-12,nil,0,*,nil,0,*,2013-05-17,2013-09-23,Hudson,27.600,8.800,12
2013,14,2,14\2,II,N4PK*(Mg*),maize,oats,nil,0,*,nil,N4,mid_spring,192,2013-05-21,0,*,192,P,35.000,2012-09-28,K*,90,2012-09-28,nil,0,*,(Mg*),0,*,2013-05-17,2013-09-23,Hudson,28.500,9.520,12
2013,15,2,15\2,II,N5(P)KMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,2013-05-21,0,*,240,(P),0.000,*,K,90,2013-03-12,(Na),0,*,Mg,12,2013-03-11,2013-05-17,2013-09-23,Hudson,25.700,7.030,12
2013,16,2,16\2,II,N6(P)KMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,2013-05-21,0,*,288,(P),0.000,*,K,90,2013-03-12,(Na),0,*,Mg,12,2013-03-11,2013-05-17,2013-09-23,Hudson,24.700,6.570,12
2013,17,2,17\2,II,N1+4+1 PKMg,maize,oats,nil,0,*,nil,N2+4,mid_&_late_spring,96,2013-05-21,192,2013-06-10,288,P,35.000,2012-09-28,K,90,2013-03-12,1/2 (Na),0,*,Mg,12,2013-03-11,2013-05-17,2013-09-23,Hudson,24.900,3.460,12
2013,18,2,18\2,II,N1+2+1 PKMg,maize,oats,nil,0,*,nil,N2+2,mid_&_late_spring,96,2013-05-21,96,2013-06-10,192,P,35.000,2012-09-28,K,90,2013-03-12,1/2 (Na),0,*,Mg,12,2013-03-11,2013-05-17,2013-09-23,Hudson,24.100,5.950,12
2013,19,2,19\2,II,N1+1+1 KMg,maize,oats,nil,0,*,nil,N2+1,mid_&_late_spring,96,2013-05-21,48,2013-06-10,144,nil,0.000,*,K,90,2013-03-12,nil,0,*,Mg,12,2013-03-11,2013-05-17,2013-09-23,Hudson,21.000,3.100,12
2014,1,7,1\7,IV,(FYM) N4 ,maize,oats,(FYM),0,*,nil,N4,mid_spring,192,2014-05-20,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2014-05-16,2014-09-30,Hudson,33.300,13.300,*
2014,21,7,21\7,IV,FYM N3,maize,oats,FYM,35,2013-10-02,nil,N3,mid_spring,144,2014-05-20,0,*,144,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2014-05-16,2014-09-30,Hudson,32.800,15.460,15
2014,22,7,22\7,IV,FYM,maize,oats,FYM,35,2013-10-02,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2014-05-16,2014-09-30,Hudson,37.500,15.870,16
2014,3,7,3\7,IV,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2014-05-16,2014-09-30,Hudson,23.400,1.450,*
2014,5,7,5\7,IV,(P)KMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,(P),0.000,*,K,90,2014-04-09,(Na),0,*,Mg,12,2014-04-09,2014-05-16,2014-09-30,Hudson,27.700,4.250,*
2014,6,7,6\7,IV,N1(P)KMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,2014-05-20,0,*,48,(P),0.000,*,K,90,2014-04-09,(Na),0,*,Mg,12,2014-04-09,2014-05-16,2014-09-30,Hudson,33.700,7.770,*
2014,7,7,7\7,IV,N2(P)KMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,2014-05-20,0,*,96,(P),0.000,*,K,90,2014-04-09,(Na),0,*,Mg,12,2014-04-09,2014-05-16,2014-09-30,Hudson,35.500,9.870,*
2014,8,7,8\7,IV,N3(P)KMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,2014-05-20,0,*,144,(P),0.000,*,K,90,2014-04-09,(Na),0,*,Mg,12,2014-04-09,2014-05-16,2014-09-30,Hudson,28.800,8.570,*
2014,9,7,9\7,IV,N4(P)KMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,2014-05-20,0,*,192,(P),0.000,*,K,90,2014-04-09,(Na),0,*,Mg,12,2014-04-09,2014-05-16,2014-09-30,Hudson,28.100,8.960,*
2014,10,7,10\7,IV,N4,maize,oats,nil,0,*,nil,N4,mid_spring,192,2014-05-20,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2014-05-16,2014-09-30,Hudson,23.500,2.790,*
2014,11,7,11\7,IV,N4PMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,2014-05-20,0,*,192,P,35.000,2013-09-30,nil,0,*,nil,0,*,Mg,12,2014-04-09,2014-05-16,2014-09-30,Hudson,27.000,4.360,*
2014,12,7,12\7,IV,N1+3+1(P)KMg,maize,oats,nil,0,*,nil,N2+3,mid_&_late_spring,96,2014-05-20,144,2014-06-16,240,(P),0.000,*,K,90,2014-04-09,(Na*),0,*,Mg,12,2014-04-09,2014-05-16,2014-09-30,Hudson,32.200,11.110,*
2014,13,7,13\7,IV,N4PK,maize,oats,nil,0,*,nil,N4,mid_spring,192,2014-05-20,0,*,192,P,35.000,2013-09-30,K,90,2014-04-09,nil,0,*,nil,0,*,2014-05-16,2014-09-30,Hudson,28.400,9.580,*
2014,14,7,14\7,IV,N4PK*(Mg*),maize,oats,nil,0,*,nil,N4,mid_spring,192,2014-05-20,0,*,192,P,35.000,2013-09-30,K*,90,2013-09-30,nil,0,*,(Mg*),0,*,2014-05-16,2014-09-30,Hudson,35.100,11.330,*
2014,15,7,15\7,IV,N5(P)KMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,2014-05-20,0,*,240,(P),0.000,*,K,90,2014-04-09,(Na),0,*,Mg,12,2014-04-09,2014-05-16,2014-09-30,Hudson,27.000,10.060,*
2014,16,7,16\7,IV,N6(P)KMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,2014-05-20,0,*,288,(P),0.000,*,K,90,2014-04-09,(Na),0,*,Mg,12,2014-04-09,2014-05-16,2014-09-30,Hudson,26.900,8.590,*
2014,17,7,17\7,IV,N1+4+1 PKMg,maize,oats,nil,0,*,nil,N2+4,mid_&_late_spring,96,2014-05-20,192,2014-06-16,288,P,35.000,2013-09-30,K,90,2014-04-09,1/2 (Na),0,*,Mg,12,2014-04-09,2014-05-16,2014-09-30,Hudson,29.600,8.990,*
2014,18,7,18\7,IV,N1+2+1 PKMg,maize,oats,nil,0,*,nil,N2+2,mid_&_late_spring,96,2014-05-20,96,2014-06-16,192,P,35.000,2013-09-30,K,90,2014-04-09,1/2 (Na),0,*,Mg,12,2014-04-09,2014-05-16,2014-09-30,Hudson,29.800,8.980,*
2014,19,7,19\7,IV,N1+1+1 KMg,maize,oats,nil,0,*,nil,N2+1,mid_&_late_spring,96,2014-05-20,48,2014-06-16,144,nil,0.000,*,K,90,2014-04-09,nil,0,*,Mg,12,2014-04-09,2014-05-16,2014-09-30,Hudson,26.600,4.530,*
2015,1,4,1\4,III,(FYM) N4 ,maize,oats,(FYM),0,*,nil,N4,mid_spring,192,2015-05-08,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2015-04-15,2015-09-21,Severus,25.000,14.310,*
2015,21,4,21\4,III,FYM N3,maize,oats,FYM,35,2014-10-03,nil,N3,mid_spring,144,2015-05-08,0,*,144,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2015-04-15,2015-09-21,Severus,27.100,16.610,15
2015,22,4,22\4,III,FYM,maize,oats,FYM,35,2014-10-03,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2015-04-15,2015-09-21,Severus,26.900,12.120,16
2015,3,4,3\4,III,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2015-04-15,2015-09-21,Severus,22.000,2.630,*
2015,5,4,5\4,III,(P)KMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,(P),0.000,*,K,90,2015-04-16,(Na),0,*,Mg,12,2015-04-16,2015-04-15,2015-09-21,Severus,23.400,4.050,*
2015,6,4,6\4,III,N1(P)KMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,2015-05-08,0,*,48,(P),0.000,*,K,90,2015-04-16,(Na),0,*,Mg,12,2015-04-16,2015-04-15,2015-09-21,Severus,23.400,7.130,*
2015,7,4,7\4,III,N2(P)KMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,2015-05-08,0,*,96,(P),0.000,*,K,90,2015-04-16,(Na),0,*,Mg,12,2015-04-16,2015-04-15,2015-09-21,Severus,24.000,8.880,*
2015,8,4,8\4,III,N3(P)KMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,2015-05-08,0,*,144,(P),0.000,*,K,90,2015-04-16,(Na),0,*,Mg,12,2015-04-16,2015-04-15,2015-09-21,Severus,21.600,10.850,*
2015,9,4,9\4,III,N4(P)KMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,2015-05-08,0,*,192,(P),0.000,*,K,90,2015-04-16,(Na),0,*,Mg,12,2015-04-16,2015-04-15,2015-09-21,Severus,20.800,10.120,*
2015,10,4,10\4,III,N4,maize,oats,nil,0,*,nil,N4,mid_spring,192,2015-05-08,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2015-04-15,2015-09-21,Severus,20.000,2.830,*
2015,11,4,11\4,III,N4PMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,2015-05-08,0,*,192,P,35.000,2014-10-02,nil,0,*,nil,0,*,Mg,12,2015-04-16,2015-04-15,2015-09-21,Severus,21.000,7.710,*
2015,12,4,12\4,III,N1+3+1(P)KMg,maize,oats,nil,0,*,nil,N2+3,mid_&_late_spring,96,2015-05-08,144,2015-05-22,240,(P),0.000,*,K,90,2015-04-16,(Na*),0,*,Mg,12,2015-04-16,2015-04-15,2015-09-21,Severus,24.100,14.640,*
2015,13,4,13\4,III,N4PK,maize,oats,nil,0,*,nil,N4,mid_spring,192,2015-05-08,0,*,192,P,35.000,2014-10-02,K,90,2015-04-16,nil,0,*,nil,0,*,2015-04-15,2015-09-21,Severus,24.800,15.000,*
2015,14,4,14\4,III,N4PK*(Mg*),maize,oats,nil,0,*,nil,N4,mid_spring,192,2015-05-08,0,*,192,P,35.000,2014-10-02,K*,90,2014-10-02,nil,0,*,(Mg*),0,*,2015-04-15,2015-09-21,Severus,24.600,14.470,*
2015,15,4,15\4,III,N5(P)KMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,2015-05-08,0,*,240,(P),0.000,*,K,90,2015-04-16,(Na),0,*,Mg,12,2015-04-16,2015-04-15,2015-09-21,Severus,22.800,13.150,*
2015,16,4,16\4,III,N6(P)KMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,2015-05-08,0,*,288,(P),0.000,*,K,90,2015-04-16,(Na),0,*,Mg,12,2015-04-16,2015-04-15,2015-09-21,Severus,22.600,14.180,*
2015,17,4,17\4,III,N1+4+1 PKMg,maize,oats,nil,0,*,nil,N2+4,mid_&_late_spring,96,2015-05-08,192,2015-05-22,288,P,35.000,2014-10-02,K,90,2015-04-16,1/2 (Na),0,*,Mg,12,2015-04-16,2015-04-15,2015-09-21,Severus,22.700,12.350,*
2015,18,4,18\4,III,N1+2+1 PKMg,maize,oats,nil,0,*,nil,N2+2,mid_&_late_spring,96,2015-05-08,96,2015-05-22,192,P,35.000,2014-10-02,K,90,2015-04-16,1/2 (Na),0,*,Mg,12,2015-04-16,2015-04-15,2015-09-21,Severus,24.900,11.940,*
2015,19,4,19\4,III,N1+1+1 KMg,maize,oats,nil,0,*,nil,N2+1,mid_&_late_spring,96,2015-05-08,48,2015-05-22,144,nil,0.000,*,K,90,2015-04-16,nil,0,*,Mg,12,2015-04-16,2015-04-15,2015-09-21,Severus,19.200,5.100,*
2016,1,5,1\5,III,(FYM) N4 ,maize,oats,(FYM),0,*,nil,N4,mid_spring,192,2016-05-17,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2016-05-05,2016-09-21,Severus,31.900,12.570,*
2016,21,5,21\5,III,FYM N3,maize,oats,FYM,35,2015-10-01,nil,N3,mid_spring,144,2016-05-17,0,*,144,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2016-05-05,2016-09-21,Severus,30.100,9.430,15
2016,22,5,22\5,III,FYM,maize,oats,FYM,35,2015-10-01,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2016-05-05,2016-09-21,Severus,36.300,8.660,16
2016,3,5,3\5,III,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2016-05-05,2016-09-21,Severus,24.100,0.800,*
2016,5,5,5\5,III,(P)KMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,(P),0.000,*,K,90,2016-04-11,(Na),0,*,Mg,12,2016-03-13,2016-05-05,2016-09-21,Severus,29.100,2.330,*
2016,6,5,6\5,III,N1(P)KMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,2016-05-17,0,*,48,(P),0.000,*,K,90,2016-04-11,(Na),0,*,Mg,12,2016-03-13,2016-05-05,2016-09-21,Severus,32.800,4.360,*
2016,7,5,7\5,III,N2(P)KMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,2016-05-17,0,*,96,(P),0.000,*,K,90,2016-04-11,(Na),0,*,Mg,12,2016-03-13,2016-05-05,2016-09-21,Severus,32.000,4.950,*
2016,8,5,8\5,III,N3(P)KMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,2016-05-17,0,*,144,(P),0.000,*,K,90,2016-04-11,(Na),0,*,Mg,12,2016-03-13,2016-05-05,2016-09-21,Severus,28.800,5.470,*
2016,9,5,9\5,III,N4(P)KMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,2016-05-17,0,*,192,(P),0.000,*,K,90,2016-04-11,(Na),0,*,Mg,12,2016-03-13,2016-05-05,2016-09-21,Severus,31.500,5.400,*
2016,10,5,10\5,III,N4,maize,oats,nil,0,*,nil,N4,mid_spring,192,2016-05-17,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2016-05-05,2016-09-21,Severus,21.800,3.800,*
2016,11,5,11\5,III,N4PMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,2016-05-17,0,*,192,P,35.000,2015-10-01,nil,0,*,nil,0,*,Mg,12,2016-03-13,2016-05-05,2016-09-21,Severus,24.500,3.150,*
2016,12,5,12\5,III,N1+3+1(P)KMg,maize,oats,nil,0,*,nil,N2+3,mid_&_late_spring,96,2016-05-17,144,2016-06-07,240,(P),0.000,*,K,90,2016-04-11,(Na*),0,*,Mg,12,2016-03-13,2016-05-05,2016-09-21,Severus,27.400,5.740,*
2016,13,5,13\5,III,N4PK,maize,oats,nil,0,*,nil,N4,mid_spring,192,2016-05-17,0,*,192,P,35.000,2015-10-01,K,90,2016-04-11,nil,0,*,nil,0,*,2016-05-05,2016-09-21,Severus,28.400,6.820,*
2016,14,5,14\5,III,N4PK*(Mg*),maize,oats,nil,0,*,nil,N4,mid_spring,192,2016-05-17,0,*,192,P,35.000,2015-10-01,K*,90,2015-10-01,nil,0,*,(Mg*),0,*,2016-05-05,2016-09-21,Severus,32.900,7.290,*
2016,15,5,15\5,III,N5(P)KMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,2016-05-17,0,*,240,(P),0.000,*,K,90,2016-04-11,(Na),0,*,Mg,12,2016-03-13,2016-05-05,2016-09-21,Severus,29.200,5.770,*
2016,16,5,16\5,III,N6(P)KMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,2016-05-17,0,*,288,(P),0.000,*,K,90,2016-04-11,(Na),0,*,Mg,12,2016-03-13,2016-05-05,2016-09-21,Severus,29.400,6.020,*
2016,17,5,17\5,III,N1+4+1 PKMg,maize,oats,nil,0,*,nil,N2+4,mid_&_late_spring,96,2016-05-17,192,2016-06-07,288,P,35.000,2015-10-01,K,90,2016-04-11,1/2 (Na),0,*,Mg,12,2016-03-13,2016-05-05,2016-09-21,Severus,29.000,4.920,*
2016,18,5,18\5,III,N1+2+1 PKMg,maize,oats,nil,0,*,nil,N2+2,mid_&_late_spring,96,2016-05-17,96,2016-06-07,192,P,35.000,2015-10-01,K,90,2016-04-11,1/2 (Na),0,*,Mg,12,2016-03-13,2016-05-05,2016-09-21,Severus,33.400,7.890,*
2016,19,5,19\5,III,N1+1+1 KMg,maize,oats,nil,0,*,nil,N2+1,mid_&_late_spring,96,2016-05-17,48,2016-06-07,144,nil,0.000,*,K,90,2016-04-11,nil,0,*,Mg,12,2016-03-13,2016-05-05,2016-09-21,Severus,31.600,4.680,*
2017,1,3,1\3,II,(FYM) N4 ,maize,oats,(FYM),0,*,nil,N4,mid_spring,192,2017-05-08,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2017-04-12,2017-09-14,Severus,27.500,11.020,*
2017,21,3,21\3,II,FYM N3,maize,oats,FYM,35,2016-09-27,nil,N3,mid_spring,144,2017-05-08,0,*,144,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2017-04-12,2017-09-14,Severus,28.500,14.400,15
2017,22,3,22\3,II,FYM,maize,oats,FYM,35,2016-09-27,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2017-04-12,2017-09-14,Severus,36.200,17.830,16
2017,3,3,3\3,II,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2017-04-12,2017-09-14,Severus,20.200,1.950,*
2017,5,3,5\3,II,(P)KMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,(P),0.000,*,K,90,2017-03-29,(Na),0,*,Mg,12,2017-03-21,2017-04-12,2017-09-14,Severus,27.300,5.010,*
2017,6,3,6\3,II,N1(P)KMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,2017-05-08,0,*,48,(P),0.000,*,K,90,2017-03-29,(Na),0,*,Mg,12,2017-03-21,2017-04-12,2017-09-14,Severus,28.500,8.700,*
2017,7,3,7\3,II,N2(P)KMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,2017-05-08,0,*,96,(P),0.000,*,K,90,2017-03-29,(Na),0,*,Mg,12,2017-03-21,2017-04-12,2017-09-14,Severus,26.200,10.920,*
2017,8,3,8\3,II,N3(P)KMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,2017-05-08,0,*,144,(P),0.000,*,K,90,2017-03-29,(Na),0,*,Mg,12,2017-03-21,2017-04-12,2017-09-14,Severus,23.700,11.170,*
2017,9,3,9\3,II,N4(P)KMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,2017-05-08,0,*,192,(P),0.000,*,K,90,2017-03-29,(Na),0,*,Mg,12,2017-03-21,2017-04-12,2017-09-14,Severus,24.300,10.980,*
2017,10,3,10\3,II,N4,maize,oats,nil,0,*,nil,N4,mid_spring,192,2017-05-08,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2017-04-12,2017-09-14,Severus,21.600,4.220,*
2017,11,3,11\3,II,N4PMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,2017-05-08,0,*,192,P,35.000,2016-09-26,nil,0,*,nil,0,*,Mg,12,2017-03-21,2017-04-12,2017-09-14,Severus,22.000,6.490,*
2017,12,3,12\3,II,N1+3+1(P)KMg,maize,oats,nil,0,*,nil,N2+3,mid_&_late_spring,96,2017-05-08,144,2017-05-24,240,(P),0.000,*,K,90,2017-03-29,(Na*),0,*,Mg,12,2017-03-21,2017-04-12,2017-09-14,Severus,25.900,14.210,*
2017,13,3,13\3,II,N4PK,maize,oats,nil,0,*,nil,N4,mid_spring,192,2017-05-08,0,*,192,P,35.000,2016-09-26,K,90,2017-03-29,nil,0,*,nil,0,*,2017-04-12,2017-09-14,Severus,27.000,14.450,*
2017,14,3,14\3,II,N4PK*(Mg*),maize,oats,nil,0,*,nil,N4,mid_spring,192,2017-05-08,0,*,192,P,35.000,2016-09-26,K*,90,2016-09-26,nil,0,*,(Mg*),0,*,2017-04-12,2017-09-14,Severus,26.100,14.080,*
2017,15,3,15\3,II,N5(P)KMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,2017-05-08,0,*,240,(P),0.000,*,K,90,2017-03-29,(Na),0,*,Mg,12,2017-03-21,2017-04-12,2017-09-14,Severus,24.800,12.890,*
2017,16,3,16\3,II,N6(P)KMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,2017-05-08,0,*,288,(P),0.000,*,K,90,2017-03-29,(Na),0,*,Mg,12,2017-03-21,2017-04-12,2017-09-14,Severus,24.400,12.910,*
2017,17,3,17\3,II,N1+4+1 PKMg,maize,oats,nil,0,*,nil,N2+4,mid_&_late_spring,96,2017-05-08,192,2017-05-24,288,P,35.000,2016-09-26,K,90,2017-03-29,1/2 (Na),0,*,Mg,12,2017-03-21,2017-04-12,2017-09-14,Severus,25.100,10.790,*
2017,18,3,18\3,II,N1+2+1 PKMg,maize,oats,nil,0,*,nil,N2+2,mid_&_late_spring,96,2017-05-08,96,2017-05-24,192,P,35.000,2016-09-26,K,90,2017-03-29,1/2 (Na),0,*,Mg,12,2017-03-21,2017-04-12,2017-09-14,Severus,26.100,12.790,*
2017,19,3,19\3,II,N1+1+1 KMg,maize,oats,nil,0,*,nil,N2+1,mid_&_late_spring,96,2017-05-08,48,2017-05-24,144,nil,0.000,*,K,90,2017-03-29,nil,0,*,Mg,12,2017-03-21,2017-04-12,2017-09-14,Severus,23.300,7.200,*
