harvest_year,strip,section,plot,section_1926-67,fertilizer_code,crop,previous_crop,fym_factor_level,fym_applied,fym_date,castor_meal_factor_level,n_factor_level,n_timing,spring1_n_kg/ha,spring1_n_date,spring2_n_kg/ha,spring2_n_date,total_fertilizer_n_amount,p_factor_level,p_amount,p_date,k_factor_level,k_amount,k_date,na_factor_level,na_amount,na_date,mg_factor_level,mg_amount,mg_date,sow_date,harvest_date,cultivar,dry_matter_%,yield_100%dm,note
1997,1,3,1\3,II,FYM N4 PK,maize,oats,FYM,35,27-09-1996,nil,N4,mid_spring,192,23-04-1997,0,*,192,P,35,25-09-1996,K,90,25-09-1996,nil,0,*,nil,0,*,23-04-1997,17-09-1997,Hudson,36.7,16.36,2
1997,21,3,21\3,II,FYM N2,maize,oats,FYM,35,27-09-1996,nil,N2,mid_spring,96,23-04-1997,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,23-04-1997,17-09-1997,Hudson,35.8,17.45,"2,15"
1997,22,3,22\3,II,FYM,maize,oats,FYM,35,27-09-1996,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,23-04-1997,17-09-1997,Hudson,37.4,17.53,"2,15"
1997,3,3,3\3,II,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,23-04-1997,17-09-1997,Hudson,31.7,3.64,2
1997,5,3,5\3,II,PKMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,P,35,25-09-1996,K,90,25-09-1996,(Na),0,*,Mg,0,*,23-04-1997,17-09-1997,Hudson,31.3,4.8,"2,13"
1997,6,3,6\3,II,N1PKMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,23-04-1997,0,*,48,P,35,25-09-1996,K,90,25-09-1996,(Na),0,*,Mg,0,*,23-04-1997,17-09-1997,Hudson,36.1,11.85,"2,13"
1997,7,3,7\3,II,N2PKMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,23-04-1997,0,*,96,P,35,25-09-1996,K,90,25-09-1996,(Na),0,*,Mg,0,*,23-04-1997,17-09-1997,Hudson,39.2,14.86,"2,13"
1997,8,3,8\3,II,N3PKMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,23-04-1997,0,*,144,P,35,25-09-1996,K,90,25-09-1996,(Na),0,*,Mg,0,*,23-04-1997,17-09-1997,Hudson,38.8,18.62,"2,13"
1997,9,3,9\3,II,N4PKMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,23-04-1997,0,*,192,P,35,25-09-1996,K,90,25-09-1996,(Na),0,*,Mg,0,*,23-04-1997,17-09-1997,Hudson,41.3,18.5,"2,13"
1997,10,3,10\3,II,N2,maize,oats,nil,0,*,nil,N2,mid_spring,96,23-04-1997,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,23-04-1997,17-09-1997,Hudson,32,5.77,2
1997,11,3,11\3,II,N2P,maize,oats,nil,0,*,nil,N2,mid_spring,96,23-04-1997,0,*,96,P,35,25-09-1996,nil,0,*,nil,0,*,nil,0,*,23-04-1997,17-09-1997,Hudson,33.3,6.46,2
1997,12,3,12\3,II,N2PNa*,maize,oats,nil,0,*,nil,N2,mid_spring,96,23-04-1997,0,*,96,P,35,25-09-1996,nil,0,*,Na*,55,25-09-1996,nil,0,*,23-04-1997,17-09-1997,Hudson,35.3,8.73,2
1997,13,3,13\3,II,N2PK,maize,oats,nil,0,*,nil,N2,mid_spring,96,23-04-1997,0,*,96,P,35,25-09-1996,K,90,25-09-1996,nil,0,*,nil,0,*,23-04-1997,17-09-1997,Hudson,38.3,15.52,2
1997,14,3,14\3,II,N2PKMg*,maize,oats,nil,0,*,nil,N2,mid_spring,96,23-04-1997,0,*,96,P,35,25-09-1996,K,90,25-09-1996,nil,0,*,Mg*,30,25-09-1996,23-04-1997,17-09-1997,Hudson,39.1,14.97,2
1997,15,3,15\3,II,N5PKMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,23-04-1997,0,*,240,P,35,25-09-1996,K,90,25-09-1996,(Na),0,*,Mg,0,*,23-04-1997,17-09-1997,Hudson,34.3,15.85,"2,13"
1997,16,3,16\3,II,N6PKMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,23-04-1997,0,*,288,P,35,25-09-1996,K,90,25-09-1996,(Na),0,*,Mg,0,*,23-04-1997,17-09-1997,Hudson,38.9,18.72,"2,13"
1997,17,3,17\3,II,N0+3 1/2[PKMg],maize,oats,nil,0,*,nil,N3,mid_spring,144,23-04-1997,0,*,144,1/2 P,17.5,25-09-1996,1/2 K,45,25-09-1996,1/2 (Na),0,*,1/2 Mg,0,*,23-04-1997,17-09-1997,Hudson,36.3,15.81,"1,2"
1997,18,3,18\3,II,N1+3 1/2[PKMg],maize,oats,nil,0,*,nil,N3,mid_spring,144,23-04-1997,0,*,144,1/2 P,17.5,25-09-1996,1/2 K,45,25-09-1996,1/2 (Na),0,*,1/2 Mg,0,*,23-04-1997,17-09-1997,Hudson,36.5,16.35,"1,2"
1997,19,3,19\3,II,(C) ,maize,oats,nil,0,*,(C) ,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,23-04-1997,17-09-1997,Hudson,33.2,5.44,2
1998,1,2,1\2,II,FYM N4 PK,maize,oats,FYM,35,14-10-1997,nil,N4,mid_spring,0,07-05-1998,0,*,192,P,35,13-10-1997,K,90,13-10-1997,nil,0,*,nil,0,*,07-05-1998,16-09-1998,Hudson,25.9,15.38,*
1998,21,2,21\2,II,FYM N2,maize,oats,FYM,35,14-10-1997,nil,N2,mid_spring,0,07-05-1998,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,07-05-1998,16-09-1998,Hudson,29.1,17.79,15
1998,22,2,22\2,II,FYM,maize,oats,FYM,35,14-10-1997,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,07-05-1998,16-09-1998,Hudson,30.2,14.91,16
1998,3,2,3\2,II,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,07-05-1998,16-09-1998,Hudson,23.9,3.08,*
1998,5,2,5\2,II,PKMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,P,35,13-10-1997,K,90,13-10-1997,(Na),0,*,Mg,30,13-10-1997,07-05-1998,16-09-1998,Hudson,26.9,4.29,"13,14"
1998,6,2,6\2,II,N1PKMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,07-05-1998,0,*,48,P,35,13-10-1997,K,90,13-10-1997,(Na),0,*,Mg,30,13-10-1997,07-05-1998,16-09-1998,Hudson,27.6,9.52,"13,14"
1998,7,2,7\2,II,N2PKMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,07-05-1998,0,*,96,P,35,13-10-1997,K,90,13-10-1997,(Na),0,*,Mg,30,13-10-1997,07-05-1998,16-09-1998,Hudson,28.5,13.53,"13,14"
1998,8,2,8\2,II,N3PKMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,07-05-1998,0,*,144,P,35,13-10-1997,K,90,13-10-1997,(Na),0,*,Mg,30,13-10-1997,07-05-1998,16-09-1998,Hudson,26.2,11.83,"13,14"
1998,9,2,9\2,II,N4PKMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,07-05-1998,0,*,192,P,35,13-10-1997,K,90,13-10-1997,(Na),0,*,Mg,30,13-10-1997,07-05-1998,16-09-1998,Hudson,24.4,13.31,"13,14"
1998,10,2,10\2,II,N2,maize,oats,nil,0,*,nil,N2,mid_spring,96,07-05-1998,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,07-05-1998,16-09-1998,Hudson,23.6,7.22,*
1998,11,2,11\2,II,N2P,maize,oats,nil,0,*,nil,N2,mid_spring,96,07-05-1998,0,*,96,P,35,13-10-1997,nil,0,*,nil,0,*,nil,0,*,07-05-1998,16-09-1998,Hudson,21.5,3.86,*
1998,12,2,12\2,II,N2PNa*,maize,oats,nil,0,*,nil,N2,mid_spring,96,07-05-1998,0,*,96,P,35,13-10-1997,nil,0,*,Na*,55,13-10-1997,nil,0,*,07-05-1998,16-09-1998,Hudson,24.1,6.27,*
1998,13,2,13\2,II,N2PK,maize,oats,nil,0,*,nil,N2,mid_spring,96,07-05-1998,0,*,96,P,35,13-10-1997,K,90,13-10-1997,nil,0,*,nil,0,*,07-05-1998,16-09-1998,Hudson,23.9,10.46,*
1998,14,2,14\2,II,N2PKMg*,maize,oats,nil,0,*,nil,N2,mid_spring,96,07-05-1998,0,*,96,P,35,13-10-1997,K,90,13-10-1997,nil,0,*,Mg*,30,13-10-1997,07-05-1998,16-09-1998,Hudson,20.7,8.22,*
1998,15,2,15\2,II,N5PKMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,07-05-1998,0,*,240,P,35,13-10-1997,K,90,13-10-1997,(Na),0,*,Mg,30,13-10-1997,07-05-1998,16-09-1998,Hudson,21.2,11.02,"13,14"
1998,16,2,16\2,II,N6PKMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,07-05-1998,0,*,288,P,35,13-10-1997,K,90,13-10-1997,(Na),0,*,Mg,30,13-10-1997,07-05-1998,16-09-1998,Hudson,20.2,11.13,"13,14"
1998,17,2,17\2,II,N1+3 1/2[PKMg],maize,oats,nil,0,*,nil,N3,mid_spring,144,07-05-1998,0,*,144,1/2 P,17.5,13-10-1997,1/2 K,45,13-10-1997,1/2 (Na),0,*,1/2 Mg,15,13-10-1997,07-05-1998,16-09-1998,Hudson,22.4,11.28,1
1998,18,2,18\2,II,N0+3 1/2[PKMg],maize,oats,nil,0,*,nil,N3,mid_spring,144,07-05-1998,0,*,144,1/2 P,17.5,13-10-1997,1/2 K,45,13-10-1997,1/2 (Na),0,*,1/2 Mg,15,13-10-1997,07-05-1998,16-09-1998,Hudson,21,11.08,1
1998,19,2,19\2,II,(C) ,maize,oats,nil,0,*,(C) ,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,07-05-1998,16-09-1998,Hudson,21.5,2.68,*
1999,1,7,1\7,IV,FYM N4 PK,maize,oats,FYM,35,25-09-1998,nil,N4,mid_spring,0,05-05-1999,0,*,192,P,35,22-09-1998,K,90,23-09-1998,nil,0,*,nil,0,*,05-05-1999,20-09-1999,Hudson,30.1,20.15,*
1999,21,7,21\7,IV,FYM N2,maize,oats,FYM,35,25-09-1998,nil,N2,mid_spring,0,05-05-1999,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,05-05-1999,20-09-1999,Hudson,25.8,17.07,15
1999,22,7,22\7,IV,FYM,maize,oats,FYM,35,25-09-1998,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,05-05-1999,20-09-1999,Hudson,28.4,14.73,16
1999,3,7,3\7,IV,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,05-05-1999,20-09-1999,Hudson,21.2,2.79,*
1999,5,7,5\7,IV,PKMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,P,35,22-09-1998,K,90,23-09-1998,(Na),0,*,Mg,0,*,05-05-1999,20-09-1999,Hudson,20.4,1.94,13
1999,6,7,6\7,IV,N1PKMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,05-05-1999,0,*,48,P,35,22-09-1998,K,90,23-09-1998,(Na),0,*,Mg,0,*,05-05-1999,20-09-1999,Hudson,23.1,5.65,13
1999,7,7,7\7,IV,N2PKMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,05-05-1999,0,*,96,P,35,22-09-1998,K,90,23-09-1998,(Na),0,*,Mg,0,*,05-05-1999,20-09-1999,Hudson,23.8,11.62,13
1999,8,7,8\7,IV,N3PKMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,05-05-1999,0,*,144,P,35,22-09-1998,K,90,23-09-1998,(Na),0,*,Mg,0,*,05-05-1999,20-09-1999,Hudson,26.1,14.83,13
1999,9,7,9\7,IV,N4PKMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,05-05-1999,0,*,192,P,35,22-09-1998,K,90,23-09-1998,(Na),0,*,Mg,0,*,05-05-1999,20-09-1999,Hudson,25.7,16.81,13
1999,10,7,10\7,IV,N2,maize,oats,nil,0,*,nil,N2,mid_spring,96,05-05-1999,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,05-05-1999,20-09-1999,Hudson,25.6,7.63,*
1999,11,7,11\7,IV,N2P,maize,oats,nil,0,*,nil,N2,mid_spring,96,05-05-1999,0,*,96,P,35,22-09-1998,nil,0,*,nil,0,*,nil,0,*,05-05-1999,20-09-1999,Hudson,26.1,7.25,*
1999,12,7,12\7,IV,N2PNa*,maize,oats,nil,0,*,nil,N2,mid_spring,96,05-05-1999,0,*,96,P,35,22-09-1998,nil,0,*,Na*,55,23-09-1998,nil,0,*,05-05-1999,20-09-1999,Hudson,26.7,7.85,*
1999,13,7,13\7,IV,N2PK,maize,oats,nil,0,*,nil,N2,mid_spring,96,05-05-1999,0,*,96,P,35,22-09-1998,K,90,23-09-1998,nil,0,*,nil,0,*,05-05-1999,20-09-1999,Hudson,26,9.57,*
1999,14,7,14\7,IV,N2PKMg*,maize,oats,nil,0,*,nil,N2,mid_spring,96,05-05-1999,0,*,96,P,35,22-09-1998,K,90,23-09-1998,nil,0,*,Mg*,30,23-09-1998,05-05-1999,20-09-1999,Hudson,28.9,9.98,*
1999,15,7,15\7,IV,N5PKMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,05-05-1999,0,*,240,P,35,22-09-1998,K,90,23-09-1998,(Na),0,*,Mg,0,*,05-05-1999,20-09-1999,Hudson,30.7,16.3,13
1999,16,7,16\7,IV,N6PKMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,05-05-1999,0,*,288,P,35,22-09-1998,K,90,23-09-1998,(Na),0,*,Mg,0,*,05-05-1999,20-09-1999,Hudson,26.8,14.28,13
1999,17,7,17\7,IV,N0+3 1/2[PKMg],maize,oats,nil,0,*,nil,N3,mid_spring,144,05-05-1999,0,*,144,1/2 P,17.5,22-09-1998,1/2 K,45,23-09-1998,1/2 (Na),0,*,1/2 Mg,0,*,05-05-1999,20-09-1999,Hudson,28.5,15.2,1
1999,18,7,18\7,IV,N1+3 1/2[PKMg],maize,oats,nil,0,*,nil,N3,mid_spring,144,05-05-1999,0,*,144,1/2 P,17.5,22-09-1998,1/2 K,45,23-09-1998,1/2 (Na),0,*,1/2 Mg,0,*,05-05-1999,20-09-1999,Hudson,29.6,15.68,1
1999,19,7,19\7,IV,(C) ,maize,oats,nil,0,*,(C) ,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,05-05-1999,20-09-1999,Hudson,23.8,3.1,*
2000,1,4,1\4,III,FYM N4 PK,maize,oats,FYM,35,24-09-1999,nil,N4,mid_spring,192,16-05-2000,0,*,192,P,35,23-09-1999,K,90,23-09-1999,nil,0,*,nil,0,*,16-05-2000,14-09-2000,Hudson,24.9,12.8,*
2000,21,4,21\4,III,FYM N2,maize,oats,FYM,35,24-09-1999,nil,N2,mid_spring,96,16-05-2000,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,16-05-2000,14-09-2000,Hudson,24,10.34,15
2000,22,4,22\4,III,FYM,maize,oats,FYM,35,24-09-1999,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,16-05-2000,14-09-2000,Hudson,23.2,9.7,16
2000,3,4,3\4,III,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,16-05-2000,14-09-2000,Hudson,22,1.98,*
2000,5,4,5\4,III,PKMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,P,35,23-09-1999,K,90,23-09-1999,(Na),0,*,Mg,0,*,16-05-2000,14-09-2000,Hudson,20.8,2.4,13
2000,6,4,6\4,III,N1PKMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,16-05-2000,0,*,48,P,35,23-09-1999,K,90,23-09-1999,(Na),0,*,Mg,0,*,16-05-2000,14-09-2000,Hudson,24.8,6.05,13
2000,7,4,7\4,III,N2PKMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,16-05-2000,0,*,96,P,35,23-09-1999,K,90,23-09-1999,(Na),0,*,Mg,0,*,16-05-2000,14-09-2000,Hudson,24.5,9.55,13
2000,8,4,8\4,III,N3PKMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,16-05-2000,0,*,144,P,35,23-09-1999,K,90,23-09-1999,(Na),0,*,Mg,0,*,16-05-2000,14-09-2000,Hudson,24.3,10.78,13
2000,9,4,9\4,III,N4PKMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,16-05-2000,0,*,192,P,35,23-09-1999,K,90,23-09-1999,(Na),0,*,Mg,0,*,16-05-2000,14-09-2000,Hudson,23.6,10.77,13
2000,10,4,10\4,III,N2,maize,oats,nil,0,*,nil,N2,mid_spring,96,16-05-2000,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,16-05-2000,14-09-2000,Hudson,20.9,3.99,*
2000,11,4,11\4,III,N2P,maize,oats,nil,0,*,nil,N2,mid_spring,96,16-05-2000,0,*,96,P,35,23-09-1999,nil,0,*,nil,0,*,nil,0,*,16-05-2000,14-09-2000,Hudson,24.3,5.83,*
2000,12,4,12\4,III,N2PNa*,maize,oats,nil,0,*,nil,N2,mid_spring,96,16-05-2000,0,*,96,P,35,23-09-1999,nil,0,*,Na*,55,23-09-1999,nil,0,*,16-05-2000,14-09-2000,Hudson,24.1,6.34,*
2000,13,4,13\4,III,N2PK,maize,oats,nil,0,*,nil,N2,mid_spring,96,16-05-2000,0,*,96,P,35,23-09-1999,K,90,23-09-1999,nil,0,*,nil,0,*,16-05-2000,14-09-2000,Hudson,26.3,9.27,*
2000,14,4,14\4,III,N2PKMg*,maize,oats,nil,0,*,nil,N2,mid_spring,96,16-05-2000,0,*,96,P,35,23-09-1999,K,90,23-09-1999,nil,0,*,Mg*,30,23-09-1999,16-05-2000,14-09-2000,Hudson,27.1,10.63,*
2000,15,4,15\4,III,N5PKMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,16-05-2000,0,*,240,P,35,23-09-1999,K,90,23-09-1999,(Na),0,*,Mg,0,*,16-05-2000,14-09-2000,Hudson,22.2,11.77,13
2000,16,4,16\4,III,N6PKMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,16-05-2000,0,*,288,P,35,23-09-1999,K,90,23-09-1999,(Na),0,*,Mg,0,*,16-05-2000,14-09-2000,Hudson,23.3,13.75,13
2000,17,4,17\4,III,N0+3 1/2[PKMg],maize,oats,nil,0,*,nil,N3,mid_spring,144,16-05-2000,0,*,144,1/2 P,17.5,23-09-1999,1/2 K,45,23-09-1999,1/2 (Na),0,*,1/2 Mg,0,*,16-05-2000,14-09-2000,Hudson,23,10.89,1
2000,18,4,18\4,III,N1+3 1/2[PKMg],maize,oats,nil,0,*,nil,N3,mid_spring,144,16-05-2000,0,*,144,1/2 P,17.5,23-09-1999,1/2 K,45,23-09-1999,1/2 (Na),0,*,1/2 Mg,0,*,16-05-2000,14-09-2000,Hudson,23.9,10.6,1
2000,19,4,19\4,III,(C) ,maize,oats,nil,0,*,(C) ,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,16-05-2000,14-09-2000,Hudson,22.5,2.97,*
2001,1,5,1\5,III,(FYM) N4 ,maize,oats,(FYM),0,*,nil,N4,mid_spring,192,31-05-2001,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,21-05-2001,10-09-2001,Hudson,25.7,13.67,7
2001,21,5,21\5,III,FYM N2,maize,oats,FYM,35,04-10-2000,nil,N2,mid_spring,96,31-05-2001,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,21-05-2001,10-09-2001,Hudson,28,13.54,15
2001,22,5,22\5,III,FYM,maize,oats,FYM,35,04-10-2000,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,21-05-2001,10-09-2001,Hudson,25.9,9.43,16
2001,3,5,3\5,III,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,21-05-2001,10-09-2001,Hudson,20.7,2.29,*
2001,5,5,5\5,III,(P)KMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,(P),0,*,K,90,04-10-2000,(Na),0,*,Mg,12,04-10-2000,21-05-2001,10-09-2001,Hudson,21.1,1.71,*
2001,6,5,6\5,III,N1(P)KMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,31-05-2001,0,*,48,(P),0,*,K,90,04-10-2000,(Na),0,*,Mg,12,04-10-2000,21-05-2001,10-09-2001,Hudson,24.4,7.57,*
2001,7,5,7\5,III,N2(P)KMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,31-05-2001,0,*,96,(P),0,*,K,90,04-10-2000,(Na),0,*,Mg,12,04-10-2000,21-05-2001,10-09-2001,Hudson,25.3,11.8,*
2001,8,5,8\5,III,N3(P)KMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,31-05-2001,0,*,144,(P),0,*,K,90,04-10-2000,(Na),0,*,Mg,12,04-10-2000,21-05-2001,10-09-2001,Hudson,22,10.27,*
2001,9,5,9\5,III,N4(P)KMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,31-05-2001,0,*,192,(P),0,*,K,90,04-10-2000,(Na),0,*,Mg,12,04-10-2000,21-05-2001,10-09-2001,Hudson,19,7.96,*
2001,10,5,10\5,III,N4,maize,oats,nil,0,*,nil,N4,mid_spring,192,31-05-2001,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,21-05-2001,10-09-2001,Hudson,18.3,2.73,4
2001,11,5,11\5,III,N4PMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,31-05-2001,0,*,192,P,35,02-10-2000,nil,0,*,nil,0,*,Mg,12,04-10-2000,21-05-2001,10-09-2001,Hudson,16.9,4.11,4
2001,12,5,12\5,III,N1+3+1(P)K2Mg2,maize,oats,nil,0,*,nil,N2+3,mid_&_late_spring,96,31-05-2001,144,25-06-2001,240,(P),0,*,K2,630,04-10-2000,(Na*),0,*,Mg2,84,04-10-2000,21-05-2001,10-09-2001,Hudson,19,6.8,3
2001,13,5,13\5,III,N4PK,maize,oats,nil,0,*,nil,N4,mid_spring,192,31-05-2001,0,*,192,P,35,02-10-2000,K,90,04-10-2000,nil,0,*,nil,0,*,21-05-2001,10-09-2001,Hudson,18,6.77,4
2001,14,5,14\5,III,N4PK*(Mg*),maize,oats,nil,0,*,nil,N4,mid_spring,192,31-05-2001,0,*,192,P,35,02-10-2000,K*,90,04-10-2000,nil,0,*,(Mg*),0,*,21-05-2001,10-09-2001,Hudson,19.2,8.84,4
2001,15,5,15\5,III,N5(P)KMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,31-05-2001,0,*,240,(P),0,*,K,90,04-10-2000,(Na),0,*,Mg,12,04-10-2000,21-05-2001,10-09-2001,Hudson,16.9,6.43,*
2001,16,5,16\5,III,N6(P)KMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,31-05-2001,0,*,288,(P),0,*,K,90,04-10-2000,(Na),0,*,Mg,12,04-10-2000,21-05-2001,10-09-2001,Hudson,18.7,7.76,*
2001,17,5,17\5,III,N1+4+1 PKMg,maize,oats,nil,0,*,nil,N2+4,mid_&_late_spring,96,31-05-2001,192,25-06-2001,288,P,35,02-10-2000,K,90,04-10-2000,1/2 (Na),0,*,Mg,12,04-10-2000,21-05-2001,10-09-2001,Hudson,17.6,6.45,5
2001,18,5,18\5,III,N1+2+1 PKMg,maize,oats,nil,0,*,nil,N2+2,mid_&_late_spring,96,31-05-2001,96,25-06-2001,192,P,35,02-10-2000,K,90,04-10-2000,1/2 (Na),0,*,Mg,12,04-10-2000,21-05-2001,10-09-2001,Hudson,19.1,7.42,5
2001,19,5,19\5,III,N1+1+1 KMg,maize,oats,nil,0,*,nil,N2+1,mid_&_late_spring,96,31-05-2001,48,25-06-2001,144,nil,0,*,K,90,04-10-2000,nil,0,*,Mg,12,04-10-2000,21-05-2001,10-09-2001,Hudson,19,5.2,6
2002,1,3,1\3,II,(FYM) N4 ,maize,oats,(FYM),0,*,nil,N4,mid_spring,192,02-05-2002,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,03-05-2002,11-09-2002,Hudson,26.9,10.65,*
2002,21,3,21\3,II,FYM N2,maize,oats,FYM,35,12-09-2001,nil,N2,mid_spring,96,02-05-2002,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,03-05-2002,11-09-2002,Hudson,25.1,7.68,15
2002,22,3,22\3,II,FYM,maize,oats,FYM,35,12-09-2001,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,03-05-2002,11-09-2002,Hudson,24.9,8.41,16
2002,3,3,3\3,II,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,03-05-2002,11-09-2002,Hudson,21.7,2.53,*
2002,5,3,5\3,II,(P)KMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,(P),0,*,K,90,07-02-2002,(Na),0,*,Mg,12,08-03-2002,03-05-2002,11-09-2002,Hudson,22.8,1.94,*
