harvest_year,strip,section,plot,section_1926-67,fertilizer_code,crop,previous_crop,fym_factor_level,fym_applied,fym_date,castor_meal_factor_level,n_factor_level,n_timing,spring1_n_kg/ha,spring1_n_date,spring2_n_kg/ha,spring2_n_date,total_fertilizer_n_amount,p_factor_level,p_amount,p_date,k_factor_level,k_amount,k_date,na_factor_level,na_amount,na_date,mg_factor_level,mg_amount,mg_date,sow_date,harvest_date,cultivar,dry_matter_%,yield_100%dm,note
2002,6,3,6\3,II,N1(P)KMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,02-05-2002,0,*,48,(P),0,*,K,90,07-02-2002,(Na),0,*,Mg,12,08-03-2002,03-05-2002,11-09-2002,Hudson,26.3,8.82,*
2002,7,3,7\3,II,N2(P)KMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,02-05-2002,0,*,96,(P),0,*,K,90,07-02-2002,(Na),0,*,Mg,12,08-03-2002,03-05-2002,11-09-2002,Hudson,26.8,10.7,*
2002,8,3,8\3,II,N3(P)KMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,02-05-2002,0,*,144,(P),0,*,K,90,07-02-2002,(Na),0,*,Mg,12,08-03-2002,03-05-2002,11-09-2002,Hudson,26.6,12.41,*
2002,9,3,9\3,II,N4(P)KMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,02-05-2002,0,*,192,(P),0,*,K,90,07-02-2002,(Na),0,*,Mg,12,08-03-2002,03-05-2002,11-09-2002,Hudson,26.2,13.6,*
2002,10,3,10\3,II,N4,maize,oats,nil,0,*,nil,N4,mid_spring,192,02-05-2002,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,03-05-2002,11-09-2002,Hudson,19.4,0.67,*
2002,11,3,11\3,II,N4PMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,02-05-2002,0,*,192,P,35,12-09-2001,nil,0,*,nil,0,*,Mg,12,08-03-2002,03-05-2002,11-09-2002,Hudson,24.5,4.6,*
2002,12,3,12\3,II,N1+3+1(P)K2Mg2,maize,oats,nil,0,*,nil,N2+3,mid_&_late_spring,96,02-05-2002,144,23-05-2002,240,(P),0,*,K2,180,07-02-2002,(Na*),0,*,Mg2,24,08-03-2002,03-05-2002,11-09-2002,Hudson,27.2,12.05,*
2002,13,3,13\3,II,N4PK,maize,oats,nil,0,*,nil,N4,mid_spring,192,02-05-2002,0,*,192,P,35,12-09-2001,K,90,07-02-2002,nil,0,*,nil,0,*,03-05-2002,11-09-2002,Hudson,26.2,12.37,*
2002,14,3,14\3,II,N4PK*(Mg*),maize,oats,nil,0,*,nil,N4,mid_spring,192,02-05-2002,0,*,192,P,35,12-09-2001,K*,90,12-09-2001,nil,0,*,(Mg*),0,*,03-05-2002,11-09-2002,Hudson,26.8,13.45,*
2002,15,3,15\3,II,N5(P)KMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,02-05-2002,0,*,240,(P),0,*,K,90,07-02-2002,(Na),0,*,Mg,12,08-03-2002,03-05-2002,11-09-2002,Hudson,26.8,12.77,*
2002,16,3,16\3,II,N6(P)KMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,02-05-2002,0,*,288,(P),0,*,K,90,07-02-2002,(Na),0,*,Mg,12,08-03-2002,03-05-2002,11-09-2002,Hudson,24.9,12.73,*
2002,17,3,17\3,II,N1+4+1 PKMg,maize,oats,nil,0,*,nil,N2+4,mid_&_late_spring,96,02-05-2002,192,23-05-2002,288,P,35,12-09-2001,K,90,07-02-2002,1/2 (Na),0,*,Mg,12,08-03-2002,03-05-2002,11-09-2002,Hudson,25.7,11.94,*
2002,18,3,18\3,II,N1+2+1 PKMg,maize,oats,nil,0,*,nil,N2+2,mid_&_late_spring,96,02-05-2002,96,23-05-2002,192,P,35,12-09-2001,K,90,07-02-2002,1/2 (Na),0,*,Mg,12,08-03-2002,03-05-2002,11-09-2002,Hudson,26.1,11.23,*
2002,19,3,19\3,II,N1+1+1 KMg,maize,oats,nil,0,*,nil,N2+1,mid_&_late_spring,96,02-05-2002,48,23-05-2002,144,nil,0,*,K,90,07-02-2002,nil,0,*,Mg,12,08-03-2002,03-05-2002,11-09-2002,Hudson,26.4,6.16,*
2003,1,2,1\2,II,(FYM) N4 ,maize,oats,(FYM),0,*,nil,N4,mid_spring,192,07-05-2003,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,08-05-2003,20-08-2003,Hudson,26,8.57,*
2003,21,2,21\2,II,FYM N2,maize,oats,FYM,35,02-10-2002,nil,N2,mid_spring,96,07-05-2003,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,08-05-2003,20-08-2003,Hudson,26.6,10.62,15
2003,22,2,22\2,II,FYM,maize,oats,FYM,35,02-10-2002,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,08-05-2003,20-08-2003,Hudson,28,9.97,16
2003,3,2,3\2,II,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,08-05-2003,20-08-2003,Hudson,24.9,2.1,*
2003,5,2,5\2,II,(P)KMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,(P),0,*,K,90,20-02-2003,(Na),0,*,Mg,12,19-02-2003,08-05-2003,20-08-2003,Hudson,24,3.85,*
2003,6,2,6\2,II,N1(P)KMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,07-05-2003,0,*,48,(P),0,*,K,90,20-02-2003,(Na),0,*,Mg,12,19-02-2003,08-05-2003,20-08-2003,Hudson,26.9,6.49,*
2003,7,2,7\2,II,N2(P)KMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,07-05-2003,0,*,96,(P),0,*,K,90,20-02-2003,(Na),0,*,Mg,12,19-02-2003,08-05-2003,20-08-2003,Hudson,26.8,7.27,*
2003,8,2,8\2,II,N3(P)KMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,07-05-2003,0,*,144,(P),0,*,K,90,20-02-2003,(Na),0,*,Mg,12,19-02-2003,08-05-2003,20-08-2003,Hudson,27.8,7.32,*
2003,9,2,9\2,II,N4(P)KMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,07-05-2003,0,*,192,(P),0,*,K,90,20-02-2003,(Na),0,*,Mg,12,19-02-2003,08-05-2003,20-08-2003,Hudson,27.9,9.07,*
2003,10,2,10\2,II,N4,maize,oats,nil,0,*,nil,N4,mid_spring,192,07-05-2003,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,08-05-2003,20-08-2003,Hudson,21.2,1.88,*
2003,11,2,11\2,II,N4PMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,07-05-2003,0,*,192,P,35,01-10-2002,nil,0,*,nil,0,*,Mg,12,19-02-2003,08-05-2003,20-08-2003,Hudson,25.1,4.87,*
2003,12,2,12\2,II,N1+3+1(P)K2Mg2,maize,oats,nil,0,*,nil,N2+3,mid_&_late_spring,96,07-05-2003,144,12-06-2003,240,(P),0,*,K2,180,20-02-2003,(Na*),0,*,Mg2,24,19-02-2003,08-05-2003,20-08-2003,Hudson,27.2,7.92,*
2003,13,2,13\2,II,N4PK,maize,oats,nil,0,*,nil,N4,mid_spring,192,07-05-2003,0,*,192,P,35,01-10-2002,K,90,20-02-2003,nil,0,*,nil,0,*,08-05-2003,20-08-2003,Hudson,27.4,8.43,*
2003,14,2,14\2,II,N4PK*(Mg*),maize,oats,nil,0,*,nil,N4,mid_spring,192,07-05-2003,0,*,192,P,35,01-10-2002,K*,90,01-10-2002,nil,0,*,(Mg*),0,*,08-05-2003,20-08-2003,Hudson,28,8.35,*
2003,15,2,15\2,II,N5(P)KMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,07-05-2003,0,*,240,(P),0,*,K,90,20-02-2003,(Na),0,*,Mg,12,19-02-2003,08-05-2003,20-08-2003,Hudson,27.6,8.23,*
2003,16,2,16\2,II,N6(P)KMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,07-05-2003,0,*,288,(P),0,*,K,90,20-02-2003,(Na),0,*,Mg,12,19-02-2003,08-05-2003,20-08-2003,Hudson,26.3,8.56,*
2003,17,2,17\2,II,N1+4+1 PKMg,maize,oats,nil,0,*,nil,N2+4,mid_&_late_spring,96,07-05-2003,192,12-06-2003,288,P,35,01-10-2002,K,90,20-02-2003,1/2 (Na),0,*,Mg,12,19-02-2003,08-05-2003,20-08-2003,Hudson,25.6,7.57,*
2003,18,2,18\2,II,N1+2+1 PKMg,maize,oats,nil,0,*,nil,N2+2,mid_&_late_spring,96,07-05-2003,96,12-06-2003,192,P,35,01-10-2002,K,90,20-02-2003,1/2 (Na),0,*,Mg,12,19-02-2003,08-05-2003,20-08-2003,Hudson,25.5,7.36,*
2003,19,2,19\2,II,N1+1+1 KMg,maize,oats,nil,0,*,nil,N2+1,mid_&_late_spring,96,07-05-2003,48,12-06-2003,144,nil,0,*,K,90,20-02-2003,nil,0,*,Mg,12,19-02-2003,08-05-2003,20-08-2003,Hudson,27.2,7.07,*
2004,1,7,1\7,IV,(FYM) N4 ,maize,oats,(FYM),0,*,nil,N4,mid_spring,192,13-05-2004,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,20-05-2004,20-09-2004,Hudson,31.5,23.13,*
2004,21,7,21\7,IV,FYM N2,maize,oats,FYM,35,25-09-2003,nil,N2,mid_spring,96,13-05-2004,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,20-05-2004,20-09-2004,Hudson,30.1,17.55,15
2004,22,7,22\7,IV,FYM,maize,oats,FYM,35,25-09-2003,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,20-05-2004,20-09-2004,Hudson,31.8,16.78,16
2004,3,7,3\7,IV,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,20-05-2004,20-09-2004,Hudson,22.8,1.56,*
2004,5,7,5\7,IV,(P)KMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,(P),0,*,K,90,23-02-2004,(Na),0,*,Mg,12,23-02-2004,20-05-2004,20-09-2004,Hudson,20.9,0.97,*
2004,6,7,6\7,IV,N1(P)KMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,13-05-2004,0,*,48,(P),0,*,K,90,23-02-2004,(Na),0,*,Mg,12,23-02-2004,20-05-2004,20-09-2004,Hudson,25.5,3.27,*
2004,7,7,7\7,IV,N2(P)KMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,13-05-2004,0,*,96,(P),0,*,K,90,23-02-2004,(Na),0,*,Mg,12,23-02-2004,20-05-2004,20-09-2004,Hudson,27.8,11.97,*
2004,8,7,8\7,IV,N3(P)KMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,13-05-2004,0,*,144,(P),0,*,K,90,23-02-2004,(Na),0,*,Mg,12,23-02-2004,20-05-2004,20-09-2004,Hudson,28.7,15.13,*
2004,9,7,9\7,IV,N4(P)KMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,13-05-2004,0,*,192,(P),0,*,K,90,23-02-2004,(Na),0,*,Mg,12,23-02-2004,20-05-2004,20-09-2004,Hudson,30.2,16.12,*
2004,10,7,10\7,IV,N4,maize,oats,nil,0,*,nil,N4,mid_spring,192,13-05-2004,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,20-05-2004,20-09-2004,Hudson,22.6,5.33,*
2004,11,7,11\7,IV,N4PMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,13-05-2004,0,*,192,P,35,23-09-2003,nil,0,*,nil,0,*,Mg,12,23-02-2004,20-05-2004,20-09-2004,Hudson,27.4,9.31,*
2004,12,7,12\7,IV,N1+3+1(P)K2Mg2,maize,oats,nil,0,*,nil,N2+3,mid_&_late_spring,96,13-05-2004,144,17-06-2004,240,(P),0,*,K2,180,23-02-2004,(Na*),0,*,Mg2,24,23-02-2004,20-05-2004,20-09-2004,Hudson,27,13.67,*
2004,13,7,13\7,IV,N4PK,maize,oats,nil,0,*,nil,N4,mid_spring,192,13-05-2004,0,*,192,P,35,23-09-2003,K,90,23-02-2004,nil,0,*,nil,0,*,20-05-2004,20-09-2004,Hudson,28,13.65,*
2004,14,7,14\7,IV,N4PK*(Mg*),maize,oats,nil,0,*,nil,N4,mid_spring,192,13-05-2004,0,*,192,P,35,23-09-2003,K*,90,23-09-2003,nil,0,*,(Mg*),0,*,20-05-2004,20-09-2004,Hudson,29.1,13.77,*
2004,15,7,15\7,IV,N5(P)KMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,13-05-2004,0,*,240,(P),0,*,K,90,23-02-2004,(Na),0,*,Mg,12,23-02-2004,20-05-2004,20-09-2004,Hudson,27.7,13.67,*
2004,16,7,16\7,IV,N6(P)KMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,13-05-2004,0,*,288,(P),0,*,K,90,23-02-2004,(Na),0,*,Mg,12,23-02-2004,20-05-2004,20-09-2004,Hudson,28.5,13.6,*
2004,17,7,17\7,IV,N1+4+1 PKMg,maize,oats,nil,0,*,nil,N2+4,mid_&_late_spring,96,13-05-2004,192,17-06-2004,288,P,35,23-09-2003,K,90,23-02-2004,1/2 (Na),0,*,Mg,12,23-02-2004,20-05-2004,20-09-2004,Hudson,28.3,13.01,*
2004,18,7,18\7,IV,N1+2+1 PKMg,maize,oats,nil,0,*,nil,N2+2,mid_&_late_spring,96,13-05-2004,96,17-06-2004,192,P,35,23-09-2003,K,90,23-02-2004,1/2 (Na),0,*,Mg,12,23-02-2004,20-05-2004,20-09-2004,Hudson,31.6,16.89,*
2004,19,7,19\7,IV,N1+1+1 KMg,maize,oats,nil,0,*,nil,N2+1,mid_&_late_spring,96,13-05-2004,48,17-06-2004,144,nil,0,*,K,90,23-02-2004,nil,0,*,Mg,12,23-02-2004,20-05-2004,20-09-2004,Hudson,22.8,5.86,*
2005,1,4,1\4,III,(FYM) N4 ,maize,oats,(FYM),0,*,nil,N4,mid_spring,192,29-04-2005,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,05-05-2005,22-09-2005,Hudson,31.8,20.09,*
2005,21,4,21\4,III,FYM N3,maize,oats,FYM,35,18-10-2004,nil,N3,mid_spring,144,29-04-2005,0,*,144,nil,0,*,nil,0,*,nil,0,*,nil,0,*,05-05-2005,22-09-2005,Hudson,36.5,22.26,"8,15"
2005,22,4,22\4,III,FYM,maize,oats,FYM,35,18-10-2004,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,05-05-2005,22-09-2005,Hudson,26.8,14.02,16
2005,3,4,3\4,III,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,05-05-2005,22-09-2005,Hudson,27.8,2.65,*
2005,5,4,5\4,III,(P)KMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,(P),0,*,K,90,15-03-2005,(Na),0,*,Mg,12,15-03-2005,05-05-2005,22-09-2005,Hudson,27.1,3.21,*
2005,6,4,6\4,III,N1(P)KMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,29-04-2005,0,*,48,(P),0,*,K,90,15-03-2005,(Na),0,*,Mg,12,15-03-2005,05-05-2005,22-09-2005,Hudson,28.7,9.88,*
2005,7,4,7\4,III,N2(P)KMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,29-04-2005,0,*,96,(P),0,*,K,90,15-03-2005,(Na),0,*,Mg,12,15-03-2005,05-05-2005,22-09-2005,Hudson,28.9,13.17,*
2005,8,4,8\4,III,N3(P)KMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,29-04-2005,0,*,144,(P),0,*,K,90,15-03-2005,(Na),0,*,Mg,12,15-03-2005,05-05-2005,22-09-2005,Hudson,30.2,14.85,*
2005,9,4,9\4,III,N4(P)KMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,29-04-2005,0,*,192,(P),0,*,K,90,15-03-2005,(Na),0,*,Mg,12,15-03-2005,05-05-2005,22-09-2005,Hudson,26.5,12.2,*
2005,10,4,10\4,III,N4,maize,oats,nil,0,*,nil,N4,mid_spring,192,29-04-2005,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,05-05-2005,22-09-2005,Hudson,26.3,4.06,*
2005,11,4,11\4,III,N4PMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,29-04-2005,0,*,192,P,35,13-10-2004,nil,0,*,nil,0,*,Mg,12,15-03-2005,05-05-2005,22-09-2005,Hudson,34,11.51,*
2005,12,4,12\4,III,N1+3+1(P)K2Mg2,maize,oats,nil,0,*,nil,N2+3,mid_&_late_spring,96,29-04-2005,144,10-05-2005,240,(P),0,*,K2,180,15-03-2005,(Na*),0,*,Mg2,24,15-03-2005,05-05-2005,22-09-2005,Hudson,32.1,16.17,*
2005,13,4,13\4,III,N4PK,maize,oats,nil,0,*,nil,N4,mid_spring,192,29-04-2005,0,*,192,P,35,13-10-2004,K,90,15-03-2005,nil,0,*,nil,0,*,05-05-2005,22-09-2005,Hudson,29.1,13.71,*
2005,14,4,14\4,III,N4PK*(Mg*),maize,oats,nil,0,*,nil,N4,mid_spring,192,29-04-2005,0,*,192,P,35,13-10-2004,K*,90,13-10-2004,nil,0,*,(Mg*),0,*,05-05-2005,22-09-2005,Hudson,33.7,17.68,*
2005,15,4,15\4,III,N5(P)KMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,29-04-2005,0,*,240,(P),0,*,K,90,15-03-2005,(Na),0,*,Mg,12,15-03-2005,05-05-2005,22-09-2005,Hudson,30.4,14.18,*
2005,16,4,16\4,III,N6(P)KMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,29-04-2005,0,*,288,(P),0,*,K,90,15-03-2005,(Na),0,*,Mg,12,15-03-2005,05-05-2005,22-09-2005,Hudson,30.4,15.01,*
2005,17,4,17\4,III,N1+4+1 PKMg,maize,oats,nil,0,*,nil,N2+4,mid_&_late_spring,96,29-04-2005,192,10-05-2005,288,P,35,13-10-2004,K,90,15-03-2005,1/2 (Na),0,*,Mg,12,15-03-2005,05-05-2005,22-09-2005,Hudson,31.6,14.61,*
2005,18,4,18\4,III,N1+2+1 PKMg,maize,oats,nil,0,*,nil,N2+2,mid_&_late_spring,96,29-04-2005,96,10-05-2005,192,P,35,13-10-2004,K,90,15-03-2005,1/2 (Na),0,*,Mg,12,15-03-2005,05-05-2005,22-09-2005,Hudson,32.7,15.69,*
2005,19,4,19\4,III,N1+1+1 KMg,maize,oats,nil,0,*,nil,N2+1,mid_&_late_spring,96,29-04-2005,48,10-05-2005,144,nil,0,*,K,90,15-03-2005,nil,0,*,Mg,12,15-03-2005,05-05-2005,22-09-2005,Hudson,26.7,7.9,*
2006,1,5,1\5,III,(FYM) N4 ,maize,oats,(FYM),0,*,nil,N4,mid_spring,192,10-05-2006,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,11-05-2006,25-09-2006,Hudson,36.1,13.03,*
2006,21,5,21\5,III,FYM N3,maize,oats,FYM,35,28-09-2005,nil,N3,mid_spring,144,10-05-2006,0,*,144,nil,0,*,nil,0,*,nil,0,*,nil,0,*,11-05-2006,25-09-2006,Hudson,37.1,17.14,15
2006,22,5,22\5,III,FYM,maize,oats,FYM,35,28-09-2005,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,11-05-2006,25-09-2006,Hudson,35.6,11.8,16
2006,3,5,3\5,III,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,11-05-2006,25-09-2006,Hudson,34.1,4.25,*
2006,5,5,5\5,III,(P)KMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,(P),0,*,K,90,13-03-2006,(Na),0,*,Mg,12,13-03-2006,11-05-2006,25-09-2006,Hudson,29.7,2.36,*
2006,6,5,6\5,III,N1(P)KMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,10-05-2006,0,*,48,(P),0,*,K,90,13-03-2006,(Na),0,*,Mg,12,13-03-2006,11-05-2006,25-09-2006,Hudson,37.1,6.55,*
2006,7,5,7\5,III,N2(P)KMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,10-05-2006,0,*,96,(P),0,*,K,90,13-03-2006,(Na),0,*,Mg,12,13-03-2006,11-05-2006,25-09-2006,Hudson,37.7,9.98,*
2006,8,5,8\5,III,N3(P)KMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,10-05-2006,0,*,144,(P),0,*,K,90,13-03-2006,(Na),0,*,Mg,12,13-03-2006,11-05-2006,25-09-2006,Hudson,38,11.23,*
2006,9,5,9\5,III,N4(P)KMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,10-05-2006,0,*,192,(P),0,*,K,90,13-03-2006,(Na),0,*,Mg,12,13-03-2006,11-05-2006,25-09-2006,Hudson,37.8,10.92,*
2006,10,5,10\5,III,N4,maize,oats,nil,0,*,nil,N4,mid_spring,192,10-05-2006,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,11-05-2006,25-09-2006,Hudson,35.5,3.9,*
2006,11,5,11\5,III,N4PMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,10-05-2006,0,*,192,P,35,27-09-2005,nil,0,*,nil,0,*,Mg,12,13-03-2006,11-05-2006,25-09-2006,Hudson,39,3.1,*
2006,12,5,12\5,III,N1+3+1(P)KMg,maize,oats,nil,0,*,nil,N2+3,mid_&_late_spring,96,10-05-2006,144,05-06-2006,240,(P),0,*,K,90,13-03-2006,(Na*),0,*,Mg,12,13-03-2006,11-05-2006,25-09-2006,Hudson,39.8,7.33,9
2006,13,5,13\5,III,N4PK,maize,oats,nil,0,*,nil,N4,mid_spring,192,10-05-2006,0,*,192,P,35,27-09-2005,K,90,13-03-2006,nil,0,*,nil,0,*,11-05-2006,25-09-2006,Hudson,35.1,7.69,*
2006,14,5,14\5,III,N4PK*(Mg*),maize,oats,nil,0,*,nil,N4,mid_spring,192,10-05-2006,0,*,192,P,35,27-09-2005,K*,90,28-09-2005,nil,0,*,(Mg*),0,*,11-05-2006,25-09-2006,Hudson,38.5,7.6,*
2006,15,5,15\5,III,N5(P)KMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,10-05-2006,0,*,240,(P),0,*,K,90,13-03-2006,(Na),0,*,Mg,12,13-03-2006,11-05-2006,25-09-2006,Hudson,31.9,8.23,*
2006,16,5,16\5,III,N6(P)KMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,10-05-2006,0,*,288,(P),0,*,K,90,13-03-2006,(Na),0,*,Mg,12,13-03-2006,11-05-2006,25-09-2006,Hudson,35.6,9.74,*
2006,17,5,17\5,III,N1+4+1 PKMg,maize,oats,nil,0,*,nil,N2+4,mid_&_late_spring,96,10-05-2006,192,05-06-2006,288,P,35,27-09-2005,K,90,13-03-2006,1/2 (Na),0,*,Mg,12,13-03-2006,11-05-2006,25-09-2006,Hudson,35.5,9.27,*
2006,18,5,18\5,III,N1+2+1 PKMg,maize,oats,nil,0,*,nil,N2+2,mid_&_late_spring,96,10-05-2006,96,05-06-2006,192,P,35,27-09-2005,K,90,13-03-2006,1/2 (Na),0,*,Mg,12,13-03-2006,11-05-2006,25-09-2006,Hudson,36.2,10.52,*
2006,19,5,19\5,III,N1+1+1 KMg,maize,oats,nil,0,*,nil,N2+1,mid_&_late_spring,96,10-05-2006,48,05-06-2006,144,nil,0,*,K,90,13-03-2006,nil,0,*,Mg,12,13-03-2006,11-05-2006,25-09-2006,Hudson,33.8,7.75,*
2007,1,3,1\3,II,(FYM) N4 ,maize,oats,(FYM),0,*,nil,N4,mid_spring,192,02-05-2007,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,02-05-2007,18-09-2007,Hudson,26.7,14.74,*
2007,21,3,21\3,II,FYM N3,maize,oats,FYM,35,04-10-2006,nil,N3,mid_spring,144,02-05-2007,0,*,144,nil,0,*,nil,0,*,nil,0,*,nil,0,*,02-05-2007,18-09-2007,Hudson,23.2,14.58,15
2007,22,3,22\3,II,FYM,maize,oats,FYM,35,04-10-2006,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,02-05-2007,18-09-2007,Hudson,25.9,13.99,16
2007,3,3,3\3,II,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,02-05-2007,18-09-2007,Hudson,21.3,2.15,*
2007,5,3,5\3,II,(P)KMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,(P),0,*,K,90,12-03-2007,(Na),0,*,Mg,12,14-03-2007,02-05-2007,18-09-2007,Hudson,24.1,3.57,*
2007,6,3,6\3,II,N1(P)KMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,02-05-2007,0,*,48,(P),0,*,K,90,12-03-2007,(Na),0,*,Mg,12,14-03-2007,02-05-2007,18-09-2007,Hudson,24.2,6.67,*
2007,7,3,7\3,II,N2(P)KMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,02-05-2007,0,*,96,(P),0,*,K,90,12-03-2007,(Na),0,*,Mg,12,14-03-2007,02-05-2007,18-09-2007,Hudson,25.4,9.2,*
2007,8,3,8\3,II,N3(P)KMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,02-05-2007,0,*,144,(P),0,*,K,90,12-03-2007,(Na),0,*,Mg,12,14-03-2007,02-05-2007,18-09-2007,Hudson,26.3,11.35,*
2007,9,3,9\3,II,N4(P)KMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,02-05-2007,0,*,192,(P),0,*,K,90,12-03-2007,(Na),0,*,Mg,12,14-03-2007,02-05-2007,18-09-2007,Hudson,26.3,12.82,*
2007,10,3,10\3,II,N4,maize,oats,nil,0,*,nil,N4,mid_spring,192,02-05-2007,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,02-05-2007,18-09-2007,Hudson,18.5,0.93,*
